instance_path;rotation;mirror_plates;faithful;round2disc;pricing;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;length_pe_after_pricing;length_cm_after_pricing;length_pc_after_pricing;qt_unreachable_plate_types;qt_reachable_extractions;qt_reachable_cuts;qt_reachable_plate_types;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;purge_unreachable_time;num_vars;num_constrs;num_nonzeros;enumeration_time;build_time;build_stop_reason;stop_reason;build_and_solve_time;root_node_time;obj_value;obj_bound;solution_value;solution_print_time;total_instance_time;total_file_time;run_ended_by_exception;extra_gc_time;run_total_time;run_time_spent_on_gc;this_data_file
../instances/G2CSP/A/A38;0;0;0;1;none;9749;5668871;70215;9749;5668871;70215;0;9749;5668871;70215;9749;5668871;70215;0.206314964;5678621;17106118;16957817;2.585866564;54.987245082855225;BUILT_MODEL;MathOptInterface.MEMORY_LIMIT;210.93609499931335;155.13;NaN;NaN;-1;3.0994415283203125e-6;210.93610191345215;210.980724761;false;0.519422546;211.58665581;2.75655616;./experiments_outputs/2021-05-26T19:02:42/jl_JLs83z
../instances/G2CSP/A/A25;0;0;0;1;none;296943;44905475;408133;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NaN;-1;-1;-1;17.097385709;NaN;REASON_NOT_FOUND;REASON_NOT_FOUND;NaN;NaN;NaN;NaN;-1;NaN;NaN;NaN;true;3.607945152;156.254309113;45.694678849;./experiments_outputs/2021-05-26T19:02:42/jl_JPd59C
../instances/G2CSP/A/A2;0;0;0;1;none;6;26;12;6;26;12;0;6;26;12;6;26;12;3.8513e-5;33;113;82;0.00172787;0.0038721561431884766;BUILT_MODEL;MathOptInterface.OPTIMAL;0.004886150360107422;0.0;36.0;36.0;36;0.002246856689453125;0.007136106491088867;0.007272883;false;0.092926404;0.102268052;0.092750982;./experiments_outputs/2021-05-26T19:02:42/jl_LERQLA
../instances/G2CSP/A/A41;0;0;0;1;none;2283;416986;10275;2283;416986;10275;0;2283;416986;10275;2283;416986;10275;0.023995796;419270;1268115;1244458;0.125260849;1.525994062423706;BUILT_MODEL;MathOptInterface.OPTIMAL;327.82602310180664;62.08;18.0;18.0;18;0.17487096786499023;328.00090193748474;328.001096152;false;0.127089247;328.131119758;0.353592086;./experiments_outputs/2021-05-26T19:02:42/jl_m1FFzz
../instances/G2CSP/A/A27;0;0;0;1;none;394052;105007075;819804;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NaN;-1;-1;-1;40.340299934;NaN;REASON_NOT_FOUND;REASON_NOT_FOUND;NaN;NaN;NaN;NaN;-1;NaN;NaN;NaN;true;NaN;NaN;NaN;LOST_INFORMATION
../instances/G2CSP/A/A40;0;0;0;1;none;3374;104634;5694;3374;104634;5694;0;3374;104634;5694;3374;104634;5694;0.004957263;108009;329759;315555;0.040380285;0.37338995933532715;BUILT_MODEL;MathOptInterface.OPTIMAL;57.28897500038147;25.39;16.0;16.0;16;0.05288100242614746;57.341861963272095;57.35004771;false;0.182945009;57.535382688;0.181801852;./experiments_outputs/2021-05-26T19:02:42/jl_p5zhPA
../instances/G2CSP/A/A1;0;0;0;1;none;3;41;21;3;41;21;0;3;41;21;3;41;21;4.0566e-5;45;156;119;0.001742016;0.003885984420776367;BUILT_MODEL;MathOptInterface.OPTIMAL;0.0053441524505615234;0.0;3.0;3.0;3;0.0012178421020507812;0.00658106803894043;0.006720186;false;0.093057993;0.101934299;0.092872391;./experiments_outputs/2021-05-26T19:02:42/jl_qRdoyB
../instances/G2CSP/A/A6;0;0;0;1;none;4;20;14;4;20;14;0;4;20;14;4;20;14;3.9073e-5;25;89;62;0.001677535;0.0037810802459716797;BUILT_MODEL;MathOptInterface.OPTIMAL;0.005213022232055664;0.0;2.0;2.0;2;0.001135110855102539;0.006351947784423828;0.006485935;false;0.09303524;0.101583818;0.092866912;./experiments_outputs/2021-05-26T19:02:42/jl_qzJzmD
../instances/G2CSP/A/A43;0;0;0;1;none;75;3145;354;75;3145;354;0;75;3145;354;75;3145;354;0.000181503;3221;10026;9245;0.003729728;0.034297943115234375;BUILT_MODEL;MathOptInterface.OPTIMAL;0.13657188415527344;0.05;7.0;7.0;7;0.002891063690185547;0.1394660472869873;0.139622661;false;0.094544506;0.23653059;0.093215311;./experiments_outputs/2021-05-26T19:02:42/jl_RqJfDz
../instances/G2CSP/A/A35;0;0;0;1;none;201530;21423983;303755;201530;21423983;303755;0;201530;21423983;303755;201530;21423983;303755;5.488671306;21625514;65180363;64388101;7.637934459;97.12872982025146;BUILT_MODEL;MathOptInterface.MEMORY_LIMIT;230.56365084648132;NaN;NaN;NaN;-1;4.0531158447265625e-6;230.5636601448059;230.564000976;false;1.655818277;232.222059408;26.92775828;./experiments_outputs/2021-05-26T19:02:42/jl_shps9C
../instances/G2CSP/A/A12;0;0;0;1;none;6;30;16;6;30;16;0;6;30;16;6;30;16;3.7541e-5;37;128;90;0.002888386;0.023216962814331055;BUILT_MODEL;MathOptInterface.OPTIMAL;0.024637937545776367;0.0;14.0;14.0;14;0.0021729469299316406;0.026816129684448242;0.0269539;false;0.091755524;0.121676107;0.091484279;./experiments_outputs/2021-05-26T19:02:42/jl_t1fpTy
../instances/G2CSP/A/A10;0;0;0;1;none;7;12749;476;7;12749;476;0;7;12749;476;7;12749;476;0.000471664;12757;38748;37813;0.007443542;0.06418704986572266;BUILT_MODEL;MathOptInterface.OPTIMAL;18.64615797996521;0.23;2.0;2.0;2;0.007534980773925781;18.653695821762085;18.653839979;false;0.121145299;18.777578073;0.117380612;./experiments_outputs/2021-05-26T19:02:42/jl_TcbObz
../instances/G2CSP/A/A26;0;0;0;1;none;7922;3243961;62935;7922;3243961;62935;0;7922;3243961;62935;7922;3243961;62935;0.120759084;3251884;9818619;9692188;1.40343817;10.944365978240967;BUILT_MODEL;MathOptInterface.TIME_LIMIT;3602.263872861862;3590.63;32.0;0.0;32;1.3615949153900146;NaN;NaN;true;0.379623435;3604.035192524;1.54721154;./experiments_outputs/2021-05-26T19:02:42/jl_Tgl08y
