instance_path;solver_seed;rotation;mirror_plates;faithful;round2disc;pricing;hybridization;aggressive_hybridization;hybridizations;first_borns_killed_by_hybridization;aggressive_hybridization_extra_vars;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;length_pe_after_pricing;length_cm_after_pricing;length_pc_after_pricing;qt_unreachable_plate_types;qt_reachable_extractions;qt_reachable_cuts;qt_reachable_plate_types;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;purge_unreachable_time;num_vars;num_constrs;num_nonzeros;enumeration_time;build_time;build_stop_reason;stop_reason;build_and_solve_time;root_node_time;obj_value;obj_bound;solution_value;solution_print_time;total_instance_time;total_file_time;run_ended_by_exception;extra_gc_time;run_total_time;run_time_spent_on_gc;this_data_file
../instances/G2OPP/Clautiaux42/E04N18;9;0;0;0;1;none;1;1;2423;494;2536;25;4367;336;25;4367;336;0;25;4367;336;25;4367;336;0.000223294;4405;13577;14843;0.001072486;0.034002065658569336;BUILT_MODEL;MathOptInterface.INFEASIBLE;8.80025601387024;0.05;NaN;NaN;-1;4.0531158447265625e-6;8.800263166427612;8.800413123;false;0.095106164;8.897910076;0.093244719;./experiments_outputs/2022-02-21T18:51:16/jl_BoxSGS
../instances/G2OPP/Clautiaux42/E03N15;9;0;0;0;1;none;1;1;2406;447;1985;39;3916;309;39;3916;309;0;39;3916;309;39;3916;309;0.000196403;3970;12249;13606;0.000990479;0.030673980712890625;BUILT_MODEL;MathOptInterface.INFEASIBLE;3.189098834991455;0.06;NaN;NaN;-1;4.0531158447265625e-6;3.1891069412231445;3.189260977;false;0.095060926;3.286696858;0.093379125;./experiments_outputs/2022-02-21T18:51:16/jl_Bp7PaS
../instances/G2OPP/Clautiaux42/E07N15;5;0;0;0;1;none;1;1;1803;420;1689;33;2809;238;33;2809;238;0;33;2809;238;33;2809;238;0.000142891;2856;8834;9776;0.000719846;0.029343128204345703;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.1075000762939453;0.03;NaN;NaN;-1;4.0531158447265625e-6;1.1075079441070557;1.107656397;false;0.093979637;1.203984037;0.092619018;./experiments_outputs/2022-02-21T18:51:16/jl_BQ12oT
../instances/G2OPP/Clautiaux42/E04N17;4;0;0;0;1;none;0;0;0;0;0;27;3043;331;27;3043;331;0;27;3043;331;27;3043;331;0.000166846;3070;9556;8847;0.000861023;0.026002168655395508;BUILT_MODEL;MathOptInterface.INFEASIBLE;2.6741831302642822;0.03;NaN;NaN;-1;5.0067901611328125e-6;2.6741909980773926;2.674335831;false;0.093735325;2.770118389;0.092279385;./experiments_outputs/2022-02-21T18:51:16/jl_bq9ozQ
../instances/G2OPP/Clautiaux42/E03N15;1;0;0;0;1;none;0;0;0;0;0;39;2553;309;39;2553;309;0;39;2553;309;39;2553;309;0.000150415;2592;8100;7455;0.000773106;0.008799076080322266;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.2474141120910645;0.04;NaN;NaN;-1;3.814697265625e-6;1.2474219799041748;1.247571777;false;0.093793417;1.343632954;0.092496267;./experiments_outputs/2022-02-21T18:51:16/jl_BSbkJR
../instances/G2OPP/Clautiaux42/E04N18;3;0;0;0;1;none;1;1;2423;494;2536;25;4367;336;25;4367;336;0;25;4367;336;25;4367;336;0.000223104;4405;13577;14843;0.001076685;0.030582904815673828;BUILT_MODEL;MathOptInterface.INFEASIBLE;7.170773029327393;0.05;NaN;NaN;-1;4.0531158447265625e-6;7.1707799434661865;7.170930227;false;0.094942086;7.268269426;0.093097975;./experiments_outputs/2022-02-21T18:51:16/jl_btaBZQ
../instances/G2OPP/Clautiaux42/E04N18;10;0;0;0;1;none;1;1;2423;494;2536;25;4367;336;25;4367;336;0;25;4367;336;25;4367;336;0.000222522;4405;13577;14843;0.001071695;0.03189802169799805;BUILT_MODEL;MathOptInterface.INFEASIBLE;2.6806960105895996;0.05;NaN;NaN;-1;4.0531158447265625e-6;2.6807029247283936;2.680861269;false;0.094665216;2.777774203;0.092819521;./experiments_outputs/2022-02-21T18:51:16/jl_btognS
../instances/G2OPP/Clautiaux42/E13N10;10;0;0;0;1;none;1;0;214;207;0;14;1657;205;14;1657;205;0;14;1657;205;14;1657;205;0.00010514;1681;5268;4884;0.000566975;0.006356000900268555;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.36907100677490234;0.03;NaN;NaN;-1;3.814697265625e-6;0.3690791130065918;0.369223748;false;0.093586062;0.465063606;0.092759055;./experiments_outputs/2022-02-21T18:51:16/jl_bUb2WT
../instances/G2OPP/Clautiaux42/E04F15;3;0;0;0;1;none;1;0;15;15;0;27;2892;330;27;2892;330;0;27;2892;330;27;2892;330;0.000176745;2932;9152;8446;0.000937238;0.02803802490234375;BUILT_MODEL;MathOptInterface.INFEASIBLE;2.0515730381011963;0.04;NaN;NaN;-1;3.814697265625e-6;2.0515799522399902;2.051731215;false;0.094221254;2.148301864;0.09280595;./experiments_outputs/2022-02-21T18:51:16/jl_BUJY2S
../instances/G2OPP/Clautiaux42/E05N15;9;0;0;0;1;none;1;0;18;3;0;17;2108;267;17;2108;267;0;17;2108;267;17;2108;267;0.000131189;2138;6707;6167;0.000741827;0.007688045501708984;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.8402841091156006;0.04;NaN;NaN;-1;3.814697265625e-6;0.8402910232543945;0.840439166;false;0.093734576;0.936476539;0.092585799;./experiments_outputs/2022-02-21T18:51:16/jl_bUkDPS
../instances/G2OPP/Clautiaux42/E08F15;3;0;0;0;1;none;1;0;14;14;0;23;2845;307;23;2845;307;0;23;2845;307;23;2845;307;0.000171875;2882;8981;8312;0.000919584;0.027911901473999023;BUILT_MODEL;MathOptInterface.INFEASIBLE;10.019896030426025;0.04;NaN;NaN;-1;3.814697265625e-6;10.019903182983398;10.020051525;false;0.094196461;10.116572133;0.092802788;./experiments_outputs/2022-02-21T18:51:16/jl_BUMWyS
../instances/G2OPP/Clautiaux42/E04N15;10;0;0;0;1;none;1;1;1814;882;1710;39;3117;268;39;3117;268;0;39;3117;268;39;3117;268;0.000162959;3170;9806;10217;0.000848438;0.02760910987854004;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.5452361106872559;0.05;NaN;NaN;-1;3.814697265625e-6;1.5452430248260498;1.545391206;false;0.094128368;1.641675742;0.092695152;./experiments_outputs/2022-02-21T18:51:16/jl_BuRtkS
../instances/G2OPP/Clautiaux42/E08F15;4;0;0;0;1;none;0;0;0;0;0;23;2845;307;23;2845;307;0;23;2845;307;23;2845;307;0.000158661;2868;8925;8281;0.000795308;0.02901482582092285;BUILT_MODEL;MathOptInterface.INFEASIBLE;4.247093915939331;0.03;NaN;NaN;-1;3.0994415283203125e-6;4.247100114822388;4.247243894;false;0.093739042;4.343188778;0.092364385;./experiments_outputs/2022-02-21T18:51:16/jl_bUZ62Q
../instances/G2OPP/Clautiaux42/E07N15;7;0;0;0;1;none;0;0;0;0;0;33;1702;238;33;1702;238;0;33;1702;238;33;1702;238;0.000108957;1735;5457;4947;0.000550554;0.00644683837890625;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.5064899921417236;0.02;NaN;NaN;-1;5.0067901611328125e-6;0.5064980983734131;0.506643232;false;0.093091254;0.601884603;0.092233958;./experiments_outputs/2022-02-21T18:51:16/jl_bV18jQ
../instances/G2OPP/Clautiaux42/E04N17;5;0;0;0;1;none;1;0;279;13;0;27;3043;331;27;3043;331;0;27;3043;331;27;3043;331;0.000176144;3085;9616;9163;0.00095952;0.030453205108642578;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.8382530212402344;0.04;NaN;NaN;-1;4.0531158447265625e-6;1.8382599353790283;1.838409511;false;0.094237101;1.934850402;0.092777543;./experiments_outputs/2022-02-21T18:51:16/jl_BVf7OR
../instances/G2OPP/Clautiaux42/E08N15;3;0;0;0;1;none;1;1;2246;358;2112;30;3676;291;30;3676;291;0;30;3676;291;30;3676;291;0.000182836;3718;11469;12800;0.000891079;0.030627012252807617;BUILT_MODEL;MathOptInterface.INFEASIBLE;3.273775100708008;0.04;NaN;NaN;-1;5.0067901611328125e-6;3.2737839221954346;3.273932617;false;0.094437628;3.370580266;0.09278913;./experiments_outputs/2022-02-21T18:51:16/jl_bVgvWS
../instances/G2OPP/Clautiaux42/E04F20;1;0;0;0;1;none;1;1;2397;543;2520;35;4519;343;35;4519;343;0;35;4519;343;35;4519;343;0.000224846;4570;14085;15236;0.001135182;0.03357195854187012;BUILT_MODEL;MathOptInterface.OPTIMAL;12.430865049362183;0.04;0.0;0.0;0;0.003242969512939453;12.434111833572388;12.434269261;false;0.09559346;12.532365546;0.093212768;./experiments_outputs/2022-02-21T18:51:16/jl_bvJtRQ
../instances/G2OPP/Clautiaux42/E08N15;1;0;0;0;1;none;0;0;0;0;0;30;2367;291;30;2367;291;0;30;2367;291;30;2367;291;0.000134175;2397;7494;6890;0.000675141;0.02503800392150879;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.994783878326416;0.03;NaN;NaN;-1;4.0531158447265625e-6;0.9947898387908936;0.994932368;false;0.093529765;1.090657407;0.092316145;./experiments_outputs/2022-02-21T18:51:16/jl_bwAeoU
../instances/G2OPP/Clautiaux42/E02N20;4;0;0;0;1;none;0;0;0;0;0;25;3054;346;25;3054;346;0;25;3054;346;25;3054;346;0.000171255;3079;9599;8865;0.000872455;0.027685880661010742;BUILT_MODEL;MathOptInterface.INFEASIBLE;3.556770086288452;0.03;NaN;NaN;-1;3.814697265625e-6;3.556777000427246;3.556927334;false;0.094315236;3.653400052;0.092871078;./experiments_outputs/2022-02-21T18:51:16/jl_BwNT0Q
../instances/G2OPP/Clautiaux42/E13X15;2;0;0;0;1;none;1;1;2202;261;2127;20;3860;289;20;3860;289;0;20;3860;289;20;3860;289;0.000197505;3892;11989;13346;0.00089599;0.031976938247680664;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.8281331062316895;0.04;NaN;NaN;-1;5.0067901611328125e-6;0.8281409740447998;0.828294181;false;0.094837917;0.925496835;0.093164983;./experiments_outputs/2022-02-21T18:51:16/jl_bwQaOT
../instances/G2OPP/Clautiaux42/E10N10;2;0;0;0;1;none;1;1;1131;574;882;25;1803;188;25;1803;188;0;25;1803;188;25;1803;188;0.000103056;1838;5722;5953;0.000516981;0.006644010543823242;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.3195371627807617;0.03;NaN;NaN;-1;3.814697265625e-6;0.31954503059387207;0.319688611;false;0.093673259;0.415675918;0.092821885;./experiments_outputs/2022-02-21T18:51:16/jl_Bx7QaU
../instances/G2OPP/Clautiaux42/E00N15;8;0;0;0;1;none;1;1;2149;394;2147;25;4060;317;25;4060;317;0;25;4060;317;25;4060;317;0.000202464;4100;12647;13774;0.001020113;0.012224197387695312;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.39315199851989746;0.05;NaN;NaN;-1;3.0994415283203125e-6;0.3931589126586914;0.393308601;false;0.091227366;0.486629791;0.08958803;./experiments_outputs/2022-02-21T18:51:16/jl_bXInlT
../instances/G2OPP/Clautiaux42/E04F17;6;0;0;0;1;none;1;1;2567;269;2517;29;4742;347;29;4742;347;0;29;4742;347;29;4742;347;0.000236359;4787;14740;16337;0.001127778;0.03145194053649902;BUILT_MODEL;MathOptInterface.INFEASIBLE;35.18223690986633;0.05;NaN;NaN;-1;4.0531158447265625e-6;35.18224477767944;35.18239688;false;0.095357872;35.280185373;0.093446959;./experiments_outputs/2022-02-21T18:51:16/jl_bxmzvS
../instances/G2OPP/Clautiaux42/E13X15;5;0;0;0;1;none;0;0;0;0;0;20;2406;289;20;2406;289;0;20;2406;289;20;2406;289;0.000136309;2426;7579;6959;0.000692173;0.00816798210144043;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.34766697883605957;0.03;NaN;NaN;-1;2.86102294921875e-6;0.3476741313934326;0.347819196;false;0.09363246;0.443705489;0.092403729;./experiments_outputs/2022-02-21T18:51:16/jl_byJNeU
../instances/G2OPP/Clautiaux42/E10N15;6;0;0;0;1;none;0;0;0;0;0;31;1824;222;31;1824;222;0;31;1824;222;31;1824;222;0.000110609;1855;5800;5349;0.000555814;0.006597995758056641;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.08213615417480469;0.02;NaN;NaN;-1;1.9073486328125e-6;0.08214092254638672;0.082287355;false;0.093034666;0.177516984;0.092162743;./experiments_outputs/2022-02-21T18:51:16/jl_bZ5sOQ
../instances/G2OPP/Clautiaux42/E04F19;5;0;0;0;1;none;1;1;2928;304;2578;36;5084;341;36;5084;341;0;36;5084;341;36;5084;341;0.000251377;5138;15791;17705;0.001173455;0.03376412391662598;BUILT_MODEL;MathOptInterface.OPTIMAL;26.341563940048218;0.05;0.0;0.0;0;0.003242015838623047;26.344810009002686;26.34496866;false;0.095868484;26.443337995;0.093535171;./experiments_outputs/2022-02-21T18:51:16/jl_BZZ67P
../instances/G2OPP/Clautiaux42/E10N15;3;0;0;0;1;none;1;0;547;253;0;31;1824;222;31;1824;222;0;31;1824;222;31;1824;222;0.000113084;1868;5852;5709;0.000650975;0.006977081298828125;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.07670307159423828;0.03;NaN;NaN;-1;3.0994415283203125e-6;0.07670998573303223;0.076866696;false;0.09337291;0.17251977;0.092490105;./experiments_outputs/2022-02-21T18:51:16/jl_c0dw9Q
../instances/G2OPP/Clautiaux42/E07N15;6;0;0;0;1;none;1;1;1803;420;1689;33;2809;238;33;2809;238;0;33;2809;238;33;2809;238;0.000141418;2856;8834;9776;0.000721338;0.029431819915771484;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.07529878616333;0.03;NaN;NaN;-1;4.0531158447265625e-6;1.0753061771392822;1.075454921;false;0.093945163;1.171562055;0.092618517;./experiments_outputs/2022-02-21T18:51:16/jl_c1ceQQ
../instances/G2OPP/Clautiaux42/E05F20;1;0;0;0;1;none;1;1;2688;254;2408;30;4887;340;30;4887;340;0;30;4887;340;30;4887;340;0.000245345;4932;15166;16900;0.001139601;0.03416800498962402;BUILT_MODEL;MathOptInterface.OPTIMAL;1.626396894454956;0.06;0.0;0.0;0;0.003339052200317383;1.6297399997711182;1.629892867;false;0.09507517;1.727415248;0.093067833;./experiments_outputs/2022-02-21T18:51:16/jl_C1OehQ
../instances/G2OPP/Clautiaux42/E20X15;10;0;0;0;1;none;1;0;0;0;0;25;3111;346;25;3111;346;0;25;3111;346;25;3111;346;0.00017429;3150;9824;9073;0.000982965;0.010298013687133789;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.5822570323944092;0.04;NaN;NaN;-1;4.0531158447265625e-6;0.5822639465332031;0.582412644;false;0.094441074;0.679027068;0.092967269;./experiments_outputs/2022-02-21T18:51:16/jl_c1SAxR
../instances/G2OPP/Clautiaux42/E02F17;2;0;0;0;1;none;1;0;55;23;0;29;2817;318;29;2817;318;0;29;2817;318;29;2817;318;0.00016872;2862;8936;8266;0.000941756;0.027422189712524414;BUILT_MODEL;MathOptInterface.INFEASIBLE;4.142297029495239;0.04;NaN;NaN;-1;5.0067901611328125e-6;4.142304182052612;4.142455823;false;0.094167042;4.238943034;0.092789389;./experiments_outputs/2022-02-21T18:51:16/jl_c3jAFT
../instances/G2OPP/Clautiaux42/E20X15;9;0;0;0;1;none;1;1;2743;269;2788;25;4927;346;25;4927;346;0;25;4927;346;25;4927;346;0.000239024;4966;15272;17051;0.001146765;0.035012006759643555;BUILT_MODEL;MathOptInterface.INFEASIBLE;3.9078872203826904;0.04;NaN;NaN;-1;3.814697265625e-6;3.907895088195801;3.908046024;false;0.095143882;4.005623041;0.093124171;./experiments_outputs/2022-02-21T18:51:16/jl_c3X3kQ
../instances/G2OPP/Clautiaux42/E03N17;2;0;0;0;1;none;1;1;2356;345;2032;36;4091;334;36;4091;334;0;36;4091;334;36;4091;334;0.000213886;4140;12780;14141;0.001022239;0.03133702278137207;BUILT_MODEL;MathOptInterface.INFEASIBLE;5.7647058963775635;0.05;NaN;NaN;-1;5.0067901611328125e-6;5.7647130489349365;5.764864639;false;0.095020796;5.862304573;0.093246731;./experiments_outputs/2022-02-21T18:51:16/jl_c4uaQS
../instances/G2OPP/Clautiaux42/E00N23;5;0;0;0;1;none;0;0;0;0;0;33;3110;341;33;3110;341;0;33;3110;341;33;3110;341;0.000185261;3143;9784;9052;0.000863468;0.029710054397583008;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.0623879432678223;0.05;NaN;NaN;-1;3.0994415283203125e-6;1.0623939037322998;1.062544431;false;0.094393083;1.159122608;0.092918286;./experiments_outputs/2022-02-21T18:51:16/jl_c5T3OQ
../instances/G2OPP/Clautiaux42/E07N10;4;0;0;0;1;none;1;0;396;299;0;33;1222;175;33;1222;175;0;33;1222;175;33;1222;175;8.2266e-5;1265;3990;3756;0.000454883;0.0057048797607421875;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.18280696868896484;0.02;NaN;NaN;-1;2.86102294921875e-6;0.18281316757202148;0.182953066;false;0.093073301;0.278238491;0.092390745;./experiments_outputs/2022-02-21T18:51:16/jl_C6nDNQ
../instances/G2OPP/Clautiaux42/E02F22;3;0;0;0;1;none;1;1;2502;289;2421;30;4625;345;30;4625;345;0;30;4625;345;30;4625;345;0.000230207;4672;14395;15906;0.001119195;0.033342838287353516;BUILT_MODEL;MathOptInterface.OPTIMAL;11.043738842010498;0.05;0.0;0.0;0;0.0033571720123291016;11.047100067138672;11.047254489;false;0.09634866;11.146070412;0.094425751;./experiments_outputs/2022-02-21T18:51:16/jl_C9TXgU
../instances/G2OPP/Clautiaux42/E02F22;6;0;0;0;1;none;0;0;0;0;0;30;3018;345;30;3018;345;0;30;3018;345;30;3018;345;0.000175784;3048;9506;8768;0.000875651;0.030610084533691406;BUILT_MODEL;MathOptInterface.OPTIMAL;1.9781980514526367;0.03;0.0;0.0;0;0.0025458335876464844;1.9807469844818115;1.980897871;false;0.094154291;2.077203463;0.092690684;./experiments_outputs/2022-02-21T18:51:16/jl_cbarDU
../instances/G2OPP/Clautiaux42/E07X15;4;0;0;0;1;none;1;0;3;3;0;24;3000;327;24;3000;327;0;24;3000;327;24;3000;327;0.000175173;3037;9464;8745;0.0009388;0.029565811157226562;BUILT_MODEL;MathOptInterface.INFEASIBLE;2.6493070125579834;0.04;NaN;NaN;-1;5.0067901611328125e-6;2.649315118789673;2.649466452;false;0.09427028;2.745900466;0.092823096;./experiments_outputs/2022-02-21T18:51:16/jl_CbEPDT
../instances/G2OPP/Clautiaux42/E04F15;3;0;0;0;1;none;1;1;1912;338;1494;27;3900;330;27;3900;330;0;27;3900;330;27;3900;330;0.000204388;3940;12176;13098;0.001021638;0.031183958053588867;BUILT_MODEL;MathOptInterface.INFEASIBLE;2.9093620777130127;0.04;NaN;NaN;-1;4.0531158447265625e-6;2.909369945526123;2.90952152;false;0.094930521;3.006855599;0.093209218;./experiments_outputs/2022-02-21T18:51:16/jl_cbPltU
../instances/G2OPP/Clautiaux42/E08N15;6;0;0;0;1;none;1;0;183;11;0;30;2367;291;30;2367;291;0;30;2367;291;30;2367;291;0.000145727;2409;7542;7108;0.000786471;0.029336929321289062;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.1266660690307617;0.03;NaN;NaN;-1;4.0531158447265625e-6;1.1266729831695557;1.126819524;false;0.093837541;1.222933331;0.09259846;./experiments_outputs/2022-02-21T18:51:16/jl_cCCafQ
../instances/G2OPP/Clautiaux42/E04N18;9;0;0;0;1;none;1;0;4;4;0;25;3058;336;25;3058;336;0;25;3058;336;25;3058;336;0.000173449;3096;9650;8913;0.000956153;0.02788710594177246;BUILT_MODEL;MathOptInterface.INFEASIBLE;2.1839001178741455;0.03;NaN;NaN;-1;4.0531158447265625e-6;2.183906078338623;2.184055414;false;0.094170714;2.280403719;0.092692991;./experiments_outputs/2022-02-21T18:51:16/jl_ccFY3P
../instances/G2OPP/Clautiaux42/E07F15;3;0;0;0;1;none;1;0;50;20;0;32;2286;292;32;2286;292;0;32;2286;292;32;2286;292;0.000147058;2332;7316;6723;0.000782224;0.026884078979492188;BUILT_MODEL;MathOptInterface.INFEASIBLE;3.1907360553741455;0.03;NaN;NaN;-1;3.814697265625e-6;3.190744161605835;3.19089394;false;0.09388427;3.287084894;0.092692079;./experiments_outputs/2022-02-21T18:51:16/jl_cdk8iT
../instances/G2OPP/Clautiaux42/E05F15;4;0;0;0;1;none;0;0;0;0;0;28;2939;336;28;2939;336;0;28;2939;336;28;2939;336;0.000178719;2967;9251;8571;0.000824704;0.02857208251953125;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.2173171043395996;0.04;NaN;NaN;-1;4.0531158447265625e-6;1.2173230648040771;1.217472766;false;0.093714656;1.313229784;0.092288853;./experiments_outputs/2022-02-21T18:51:16/jl_CduOmS
../instances/G2OPP/Clautiaux42/E05N15;7;0;0;0;1;none;1;1;1706;171;1537;17;3071;267;17;3071;267;0;17;3071;267;17;3071;267;0.00016319;3101;9596;10638;0.00082807;0.02996683120727539;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.6558418273925781;0.04;NaN;NaN;-1;4.0531158447265625e-6;1.6558492183685303;1.655997512;false;0.09424898;1.75241843;0.092799792;./experiments_outputs/2022-02-21T18:51:16/jl_CEOiTT
../instances/G2OPP/Clautiaux42/E13X15;4;0;0;0;1;none;0;0;0;0;0;20;2406;289;20;2406;289;0;20;2406;289;20;2406;289;0.000136249;2426;7579;6959;0.000693625;0.008131027221679688;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.36782407760620117;0.03;NaN;NaN;-1;3.814697265625e-6;0.3678309917449951;0.367972465;false;0.093418794;0.463619755;0.092176598;./experiments_outputs/2022-02-21T18:51:16/jl_CeZvnT
../instances/G2OPP/Clautiaux42/E04F15;4;0;0;0;1;none;1;1;1912;338;1494;27;3900;330;27;3900;330;0;27;3900;330;27;3900;330;0.000202814;3940;12176;13098;0.001019142;0.03213191032409668;BUILT_MODEL;MathOptInterface.INFEASIBLE;2.9781079292297363;0.04;NaN;NaN;-1;4.0531158447265625e-6;2.9781148433685303;2.978265083;false;0.094880207;3.075536754;0.09316325;./experiments_outputs/2022-02-21T18:51:16/jl_CGetLR
../instances/G2OPP/Clautiaux42/E00N10;10;0;0;0;1;none;0;0;0;0;0;50;1122;165;50;1122;165;0;50;1122;165;50;1122;165;8.2086e-5;1172;3691;3330;0.000384269;0.005311012268066406;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.04088902473449707;0.04;NaN;NaN;-1;2.86102294921875e-6;0.0408937931060791;0.04103943;false;0.093240517;0.136494507;0.092620992;./experiments_outputs/2022-02-21T18:51:16/jl_CIDmvT
../instances/G2OPP/Clautiaux42/E02F20;3;0;0;0;1;none;1;0;0;0;0;37;3165;355;37;3165;355;0;37;3165;355;37;3165;355;0.000175854;3221;10056;9262;0.001033319;0.029311180114746094;BUILT_MODEL;MathOptInterface.INFEASIBLE;74.65732717514038;0.05;NaN;NaN;-1;3.814697265625e-6;74.65733408927917;74.657487987;false;0.094351349;74.754023738;0.092757135;./experiments_outputs/2022-02-21T18:51:16/jl_ciHJPQ
../instances/G2OPP/Clautiaux42/E04N18;3;0;0;0;1;none;1;0;4;4;0;25;3058;336;25;3058;336;0;25;3058;336;25;3058;336;0.000171385;3096;9650;8913;0.00095469;0.02827596664428711;BUILT_MODEL;MathOptInterface.INFEASIBLE;1.4930269718170166;0.03;NaN;NaN;-1;5.0067901611328125e-6;1.493035078048706;1.493184187;false;0.094338031;1.589682515;0.092875588;./experiments_outputs/2022-02-21T18:51:16/jl_cinDVS
../instances/G2OPP/Clautiaux42/E03N17;8;0;0;0;1;none;0;0;0;0;0;36;2799;334;36;2799;334;0;36;2799;334;36;2799;334;0.000167688;2835;8852;8151;0.00079109;0.028414011001586914;BUILT_MODEL;MathOptInterface.INFEASIBLE;2.2560441493988037;0.05;NaN;NaN;-1;4.0531158447265625e-6;2.2560510635375977;2.256199436;false;0.093999306;2.352368748;0.092622146;./experiments_outputs/2022-02-21T18:51:16/jl_CKxaBS
../instances/G2OPP/Clautiaux42/E20X15;2;0;0;0;1;none;0;0;0;0;0;25;3111;346;25;3111;346;0;25;3111;346;25;3111;346;0.000169151;3136;9768;9045;0.000874168;0.009847164154052734;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.8052620887756348;0.04;NaN;NaN;-1;4.0531158447265625e-6;0.8052699565887451;0.805416447;false;0.093903567;0.901385079;0.092445181;./experiments_outputs/2022-02-21T18:51:16/jl_cL9TmS
../instances/G2OPP/Clautiaux42/E05N15;2;0;0;0;1;none;1;0;18;3;0;17;2108;267;17;2108;267;0;17;2108;267;17;2108;267;0.000125679;2138;6707;6167;0.000740915;0.0076940059661865234;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.9425499439239502;0.04;NaN;NaN;-1;4.0531158447265625e-6;0.9425570964813232;0.942705452;false;0.093760494;1.038768352;0.092611776;./experiments_outputs/2022-02-21T18:51:16/jl_ClicHR
../instances/G2OPP/Clautiaux42/E04F17;9;0;0;0;1;none;0;0;0;0;0;29;3109;347;29;3109;347;0;29;3109;347;29;3109;347;0.000175964;3138;9777;9050;0.000882484;0.031076908111572266;BUILT_MODEL;MathOptInterface.INFEASIBLE;4.1793859004974365;0.05;NaN;NaN;-1;4.0531158447265625e-6;4.17939305305481;4.179544611;false;0.094153397;4.275857314;0.092697086;./experiments_outputs/2022-02-21T18:51:16/jl_CLJcHR
../instances/G2OPP/Clautiaux42/E02N20;3;0;0;0;1;none;0;0;0;0;0;25;3054;346;25;3054;346;0;25;3054;346;25;3054;346;0.000171285;3079;9599;8865;0.000860532;0.028465986251831055;BUILT_MODEL;MathOptInterface.INFEASIBLE;5.411983966827393;0.04;NaN;NaN;-1;5.0067901611328125e-6;5.4119908809661865;5.412151146;false;0.094215987;5.508543981;0.092761729;./experiments_outputs/2022-02-21T18:51:16/jl_cnkpXQ
../instances/G2OPP/Clautiaux42/E07N10;4;0;0;0;1;none;0;0;0;0;0;33;1222;175;33;1222;175;0;33;1222;175;33;1222;175;7.9742e-5;1255;3950;3587;0.000397503;0.005042076110839844;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.19862103462219238;0.02;NaN;NaN;-1;3.0994415283203125e-6;0.19862604141235352;0.198767603;false;0.092748212;0.293658859;0.092073564;./experiments_outputs/2022-02-21T18:51:16/jl_cNXwfS
../instances/G2OPP/Clautiaux42/E04F17;2;0;0;0;1;none;1;1;2567;269;2517;29;4742;347;29;4742;347;0;29;4742;347;29;4742;347;0.000230236;4787;14740;16337;0.001131596;0.03366494178771973;BUILT_MODEL;MathOptInterface.INFEASIBLE;33.57407903671265;0.05;NaN;NaN;-1;4.0531158447265625e-6;33.57408595085144;33.574239343;false;0.095051918;33.671718974;0.093066452;./experiments_outputs/2022-02-21T18:51:16/jl_co8myR
../instances/G2OPP/Clautiaux42/E05N15;3;0;0;0;1;none;1;0;18;3;0;17;2108;267;17;2108;267;0;17;2108;267;17;2108;267;0.000126711;2138;6707;6167;0.00073861;0.025183916091918945;BUILT_MODEL;MathOptInterface.INFEASIBLE;0.8377530574798584;0.04;NaN;NaN;-1;4.0531158447265625e-6;0.8377599716186523;0.837908789;false;0.09390046;0.934122526;0.092751471;./experiments_outputs/2022-02-21T18:51:16/jl_cOPCzR
../instances/G2OPP/Clautiaux42/E02F20;7;0;0;0;1;none;1;0;0;0;0;37;3165;355;37;3165;355;0;37;3165;355;37;3165;355;0.000177276;3221;10056;9262;0.001034973;0.030312061309814453;BUILT_MODEL;MathOptInterface.INFEASIBLE;102.9046618938446;0.05;NaN;NaN;-1;3.0994415283203125e-6;102.90466785430908;102.904829198;false;0.09436093;103.001372056;0.092794098;./experiments_outputs/2022-02-21T18:51:16/jl_coSEfQ
