instance_path;solver_seed;rotation;mirror_plates;faithful;round2disc;pricing;hybridization;aggressive_hybridization;hybridizations;first_borns_killed_by_hybridization;aggressive_hybridization_extra_vars;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;length_pe_after_pricing;length_cm_after_pricing;length_pc_after_pricing;qt_unreachable_plate_types;qt_reachable_extractions;qt_reachable_cuts;qt_reachable_plate_types;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;purge_unreachable_time;num_vars;num_constrs;num_nonzeros;enumeration_time;build_time;build_stop_reason;stop_reason;build_and_solve_time;root_node_value;root_node_time;obj_value;obj_bound;solution_value;solution_print_time;total_instance_time;total_file_time;run_ended_by_exception;extra_gc_time;run_total_time;run_time_spent_on_gc;this_data_file
../instances/STS2s;9;0;0;0;1;none;0;0;0;0;0;2766;24909;1651;2766;24909;1651;0;2766;24909;1651;2766;24909;1651;0.001015195;27675;84706;78871;0.007882567;0.09448385238647461;BUILT_MODEL;MathOptInterface.OPTIMAL;1.0026960372924805;4665.25;0.65;4653.0;4653.0;4653;0.011694908142089844;1.014394998550415;1.014451729;false;0.101792814;1.118638862;0.103566808;./experiments_outputs/2022-03-04T14:37:48/jl_998SvV
../instances/A3;3;0;0;0;1;none;1;1;12303;6144;2387;2525;13195;1104;2525;13195;1104;0;2525;13195;1104;2525;13195;1104;0.000598385;15740;48364;50697;0.004464224;0.04313206672668457;BUILT_MODEL;MathOptInterface.OPTIMAL;0.6605851650238037;5503.0303;0.25;5451.0;5451.0;5451;0.007134914398193359;0.6677241325378418;0.667774833;false;0.099146624;0.769253057;0.095964923;./experiments_outputs/2022-03-04T14:37:48/jl_99vgbV
../instances/CHL2s;8;0;0;0;1;none;1;1;3488;2119;28;322;3975;475;322;3975;475;0;322;3975;475;322;3975;475;0.000206421;4307;13416;13916;0.00149231;0.014102935791015625;BUILT_MODEL;MathOptInterface.OPTIMAL;0.2614409923553467;3385.5;0.05;3279.0;3279.0;3279;0.0024280548095703125;0.2638719081878662;0.263914826;false;0.096271655;0.362556473;0.094533149;./experiments_outputs/2022-03-04T14:37:48/jl_9b1pJW
../instances/A2;10;0;0;0;1;none;1;1;3432;2507;99;1272;3544;452;1272;3544;452;0;1272;3544;452;1272;3544;452;0.000178829;4836;15000;14113;0.001647374;0.015349864959716797;BUILT_MODEL;MathOptInterface.OPTIMAL;0.5704329013824463;2615.0;0.07;2505.0;2505.0;2505;0.002629995346069336;0.573065996170044;0.573115251;false;0.097856417;0.673199653;0.095933401;./experiments_outputs/2022-03-04T14:37:48/jl_9D9cCV
../instances/OF1;5;0;0;0;1;none;0;0;0;0;0;61;3207;386;61;3207;386;0;61;3207;386;61;3207;386;0.000178389;3268;10200;9430;0.000969509;0.010729074478149414;BUILT_MODEL;MathOptInterface.OPTIMAL;0.08605098724365234;2752.66667;0.04;2737.0;2737.0;2737;0.0018410682678222656;0.08789610862731934;0.087943259;false;0.096297824;0.186339803;0.094921674;./experiments_outputs/2022-03-04T14:37:48/jl_9fFNvV
../instances/gcut6;2;0;0;0;1;none;0;0;0;0;0;847;970;177;847;970;177;0;847;970;177;847;970;177;7.5443e-5;1817;5648;4527;0.001082312;0.007235050201416016;BUILT_MODEL;MathOptInterface.OPTIMAL;0.03025197982788086;237651.5;0.02;236305.0;236305.0;236305;0.0010440349578857422;0.03129887580871582;0.031349336;false;0.095291075;0.128694185;0.09454978;./experiments_outputs/2022-03-04T14:37:48/jl_9hHsiU
../instances/3;4;0;0;0;1;none;0;0;0;0;0;385;1988;286;385;1988;286;0;385;1988;286;385;1988;286;0.00011606;2373;7425;6500;0.000803694;0.008748054504394531;BUILT_MODEL;MathOptInterface.OPTIMAL;0.16332006454467773;1901.76471;0.03;1860.0;1860.0;1860;0.001522064208984375;0.16484594345092773;0.164894542;false;0.096275691;0.263444245;0.095283079;./experiments_outputs/2022-03-04T14:37:48/jl_9I38aW
../instances/CHL1;10;0;0;0;1;none;1;1;81986;41908;33098;3306;124185;4318;3306;124185;4318;0;3306;124185;4318;3306;124185;4318;0.012165749;127521;386941;417312;0.044109501;0.41426801681518555;BUILT_MODEL;MathOptInterface.OPTIMAL;27.80134105682373;8873.52976;8.94;8699.0;8699.0;8699;0.06057286262512207;27.861918210983276;27.861979198;false;0.107057986;27.971343206;0.149559046;./experiments_outputs/2022-03-04T14:37:48/jl_9kJ5cU
../instances/CHL2s;6;0;0;0;1;none;1;1;3488;2119;28;322;3975;475;322;3975;475;0;322;3975;475;322;3975;475;0.000204428;4307;13416;13916;0.001489805;0.01411294937133789;BUILT_MODEL;MathOptInterface.OPTIMAL;0.2468259334564209;3385.5;0.05;3279.0;3279.0;3279;0.0024290084838867188;0.24925804138183594;0.249301482;false;0.096239333;0.3479229;0.0945134;./experiments_outputs/2022-03-04T14:37:48/jl_9lkjDU
../instances/cgcut2;2;0;0;0;1;none;0;0;0;0;0;159;6068;600;159;6068;600;0;159;6068;600;159;6068;600;0.000343802;6227;19291;17917;0.001685796;0.01861095428466797;BUILT_MODEL;MathOptInterface.OPTIMAL;0.20029091835021973;2894.36842;0.09;2892.0;2892.0;2892;0.0032930374145507812;0.20358800888061523;0.203630943;false;0.098011973;0.303787112;0.095930226;./experiments_outputs/2022-03-04T14:37:48/jl_9MXsYV
../instances/2s;4;0;0;0;1;none;0;0;0;0;0;159;6068;600;159;6068;600;0;159;6068;600;159;6068;600;0.000341357;6227;19291;17917;0.001671138;0.018110036849975586;BUILT_MODEL;MathOptInterface.OPTIMAL;0.18075013160705566;2793.03333;0.09;2778.0;2778.0;2778;0.0031909942626953125;0.1839449405670166;0.183987905;false;0.097412638;0.283803879;0.095293269;./experiments_outputs/2022-03-04T14:37:48/jl_9nAj3U
../instances/Hchl7s;8;0;0;0;1;none;1;1;593193;194146;201971;28332;740636;16988;28332;740636;16988;0;28332;740636;16988;28332;740636;16988;0.033007473;769008;2324092;2672417;0.277581976;2.7090110778808594;BUILT_MODEL;MathOptInterface.OPTIMAL;721.7222130298615;63283.9674;322.12;63112.0;63112.0;63112;0.3307640552520752;722.0529820919037;722.053091185;false;0.185221024;722.240550883;0.595779666;./experiments_outputs/2022-03-04T14:37:48/jl_9nCNWU
../instances/CHL2s;7;0;0;0;1;none;1;1;3488;2119;28;322;3975;475;322;3975;475;0;322;3975;475;322;3975;475;0.000205059;4307;13416;13916;0.001485927;0.014103889465332031;BUILT_MODEL;MathOptInterface.OPTIMAL;0.2902219295501709;3385.5;0.05;3279.0;3279.0;3279;0.0023620128631591797;0.2925870418548584;0.292629073;false;0.096236969;0.391052907;0.094495547;./experiments_outputs/2022-03-04T14:37:48/jl_9nXAfX
../instances/gcut4;4;0;0;0;1;none;0;0;0;0;0;12546;14791;1197;12546;14791;1197;0;12546;14791;1197;12546;14791;1197;0.000660182;27337;83258;68665;0.012765418;0.0784449577331543;BUILT_MODEL;MathOptInterface.OPTIMAL;0.6049501895904541;61586.3331;0.25;60942.0;60942.0;60942;0.01127481460571289;0.6162281036376953;0.61630137;false;0.102253949;0.720986118;0.103215321;./experiments_outputs/2022-03-04T14:37:48/jl_9OB6XW
../instances/gcut5;6;0;0;0;1;none;1;0;333;295;0;110;333;76;110;333;76;0;110;333;76;110;333;76;3.9605e-5;453;1455;1277;0.00043253;0.0032329559326171875;BUILT_MODEL;MathOptInterface.OPTIMAL;0.02340412139892578;217768.0;0.01;195582.0;195582.0;195582;0.0005788803100585938;0.023985862731933594;0.024029544;false;0.095456492;0.121729709;0.095066113;./experiments_outputs/2022-03-04T14:37:48/jl_9OJI9W
../instances/2s;2;0;0;0;1;none;1;1;4389;2039;1950;159;7002;600;159;7002;600;0;159;7002;600;159;7002;600;0.000341296;7171;22133;23449;0.002005902;0.021367788314819336;BUILT_MODEL;MathOptInterface.OPTIMAL;0.20309185981750488;2793.03333;0.1;2778.0;2778.0;2778;0.003741025924682617;0.20683598518371582;0.206882236;false;0.096681098;0.305642474;0.094427164;./experiments_outputs/2022-03-04T14:37:48/jl_9OoldU
../instances/cgcut1;3;0;0;0;1;none;1;1;510;219;283;8;658;89;8;658;89;0;8;658;89;8;658;89;5.3562e-5;673;2122;2246;0.000223263;0.004014015197753906;BUILT_MODEL;MathOptInterface.OPTIMAL;0.013532876968383789;244.0;0.01;244.0;244.0;244;0.0007710456848144531;0.014305830001831055;0.014347216;false;0.095632831;0.112052816;0.095221179;./experiments_outputs/2022-03-04T14:37:48/jl_9qBbWW
../instances/STS2s;9;0;0;0;1;none;1;0;14898;7823;0;2766;24909;1651;2766;24909;1651;0;2766;24909;1651;2766;24909;1651;0.000995928;27705;84826;86767;0.009456354;0.10058999061584473;BUILT_MODEL;MathOptInterface.OPTIMAL;1.1634321212768555;4667.0;0.72;4653.0;4653.0;4653;0.011772871017456055;1.1752080917358398;1.175268092;false;0.102475481;1.280207965;0.104064211;./experiments_outputs/2022-03-04T14:37:48/jl_9snaDX
../instances/Hchl3s;2;0;0;0;1;none;1;1;43749;9297;5823;491;76397;3849;491;76397;3849;0;491;76397;3849;491;76397;3849;0.002801392;76898;234563;262914;0.023447432;0.2268381118774414;BUILT_MODEL;MathOptInterface.OPTIMAL;32.56444716453552;12354.027;6.62;12215.0;12215.0;12215;0.04018092155456543;32.60463213920593;32.604692112;false;0.111674238;32.718784716;0.127264024;./experiments_outputs/2022-03-04T14:37:48/jl_9uxK5W
../instances/A1s;3;0;0;0;1;none;0;0;0;0;0;722;3013;388;722;3013;388;0;722;3013;388;722;3013;388;0.000162588;3735;11613;10120;0.001138679;0.011801958084106445;BUILT_MODEL;MathOptInterface.OPTIMAL;0.07030081748962402;2950.0;0.06;2950.0;2950.0;2950;0.001850128173828125;0.07215499877929688;0.072204146;false;0.096402582;0.170735956;0.094888009;./experiments_outputs/2022-03-04T14:37:48/jl_9VugbU
../instances/STS2s;5;0;0;0;1;none;1;0;14898;7823;0;2766;24909;1651;2766;24909;1651;0;2766;24909;1651;2766;24909;1651;0.001003081;27705;84826;86767;0.009432417;0.10182881355285645;BUILT_MODEL;MathOptInterface.OPTIMAL;1.2004618644714355;4666.99999;0.75;4653.0;4653.0;4653;0.011924028396606445;1.2123889923095703;1.212448345;false;0.102673716;1.317576603;0.104260143;./experiments_outputs/2022-03-04T14:37:48/jl_9WZ8zV
../instances/A3;4;0;0;0;1;none;1;1;12303;6144;2387;2525;13195;1104;2525;13195;1104;0;2525;13195;1104;2525;13195;1104;0.00061196;15740;48364;50697;0.004461638;0.043145179748535156;BUILT_MODEL;MathOptInterface.OPTIMAL;0.5996639728546143;5503.0303;0.23;5451.0;5451.0;5451;0.007109165191650391;0.6067779064178467;0.606828039;false;0.099335782;0.708486406;0.096147759;./experiments_outputs/2022-03-04T14:37:48/jl_9x8R9V
../instances/STS4s;5;0;0;0;1;none;1;1;40378;12087;12575;2604;52159;2736;2604;52159;2736;0;2604;52159;2736;2604;52159;2736;0.001916443;54783;167125;189144;0.01501706;0.17715907096862793;BUILT_MODEL;MathOptInterface.OPTIMAL;3.00828218460083;9771.33333;2.7;9770.0;9770.0;9770;0.02296304702758789;3.0312490463256836;3.031370076;false;0.106933034;3.140841021;0.112175131;./experiments_outputs/2022-03-04T14:37:48/jl_9XC2cY
../instances/gcut3;9;0;0;0;1;none;0;0;0;0;0;4409;5064;621;4409;5064;621;0;4409;5064;621;4409;5064;621;0.000273699;9473;29070;23612;0.004580636;0.027318954467773438;BUILT_MODEL;MathOptInterface.OPTIMAL;0.11606502532958984;60241.0;0.08;60241.0;60241.0;60241;0.004260063171386719;0.12032794952392578;0.120386663;false;0.098437853;0.221072849;0.095914198;./experiments_outputs/2022-03-04T14:37:48/jl_9XT1fV
../instances/Hchl7s;9;0;0;0;1;none;0;0;0;0;0;28332;557598;16988;28332;557598;16988;0;28332;557598;16988;28332;557598;16988;0.024010708;585930;1774818;1714084;0.224511134;2.0271759033203125;BUILT_MODEL;MathOptInterface.OPTIMAL;519.4800300598145;63283.9674;341.49;63112.0;63112.0;63112;0.261577844619751;519.7416141033173;519.741725441;false;0.140736027;519.884752041;0.498463383;./experiments_outputs/2022-03-04T14:37:48/jl_9zcgDX
../instances/OF1;5;0;0;0;1;none;1;0;1945;1281;0;61;3207;386;61;3207;386;0;61;3207;386;61;3207;386;0.000176555;3278;10240;10281;0.001159157;0.01160883903503418;BUILT_MODEL;MathOptInterface.OPTIMAL;0.09565305709838867;2752.66667;0.04;2737.0;2737.0;2737;0.0020318031311035156;0.09768795967102051;0.097734526;false;0.097162865;0.19724461;0.095724519;./experiments_outputs/2022-03-04T14:37:48/jl_A3LpmW
../instances/CHL5;4;0;0;0;1;none;1;1;831;511;334;25;1552;185;25;1552;185;0;25;1552;185;25;1552;185;9.5931e-5;1587;4966;4959;0.000491822;0.00668787956237793;BUILT_MODEL;MathOptInterface.OPTIMAL;0.06957697868347168;395.530837;0.02;390.0;390.0000000000001;390;0.0014500617980957031;0.0710299015045166;0.071071799;false;0.094714973;0.16786264;0.094005349;./experiments_outputs/2022-03-04T14:37:48/jl_A4iSsW
../instances/gcut6;4;0;0;0;1;none;1;1;1083;982;218;785;1083;165;785;1083;165;0;785;1083;165;785;1083;165;7.2908e-5;1888;5869;4960;0.001191939;0.007595062255859375;BUILT_MODEL;MathOptInterface.OPTIMAL;0.03205704689025879;237651.5;0.02;236305.0;236305.0;236305;0.0010480880737304688;0.03310894966125488;0.033157369;false;0.094513538;0.129895605;0.093693183;./experiments_outputs/2022-03-04T14:37:48/jl_A7ePrW
../instances/gcut5;4;0;0;0;1;none;1;0;333;295;0;110;333;76;110;333;76;0;110;333;76;110;333;76;3.9926e-5;453;1455;1277;0.000429774;0.003237009048461914;BUILT_MODEL;MathOptInterface.OPTIMAL;0.023649930953979492;217768.0;0.01;195582.0;195582.0;195582;0.0005779266357421875;0.0242311954498291;0.02427591;false;0.095443688;0.121858763;0.095009175;./experiments_outputs/2022-03-04T14:37:48/jl_A89FRV
../instances/A3;9;0;0;0;1;none;1;0;8339;4811;0;2525;11079;1104;2525;11079;1104;0;2525;11079;1104;2525;11079;1104;0.000564571;13624;42016;41570;0.004305451;0.03875017166137695;BUILT_MODEL;MathOptInterface.OPTIMAL;0.6203639507293701;5503.0303;0.23;5451.0;5451.0;5451;0.0063631534576416016;0.6267318725585938;0.626782844;false;0.100410547;0.729553334;0.097290633;./experiments_outputs/2022-03-04T14:37:48/jl_A8aS8V
../instances/okp5;6;0;0;0;1;none;1;1;19329;1320;1180;76;164030;4722;76;164030;4722;0;76;164030;4722;76;164030;4722;0.00610641;164135;497185;506013;0.050554563;0.5045969486236572;BUILT_MODEL;MathOptInterface.OPTIMAL;12.407193899154663;27973.6757;9.87;27923.0;27923.0;27923;0.07045817375183105;12.477656841278076;12.477721043;false;0.110171909;12.590167485;0.15814666;./experiments_outputs/2022-03-04T14:37:48/jl_A9igxW
../instances/cgcut1;9;0;0;0;1;none;1;1;510;219;283;8;658;89;8;658;89;0;8;658;89;8;658;89;5.2199e-5;673;2122;2246;0.000213034;0.0035848617553710938;BUILT_MODEL;MathOptInterface.OPTIMAL;0.013103961944580078;244.0;0.01;244.0;244.0;244;0.0007710456848144531;0.013879060745239258;0.013919605;false;0.095408546;0.111475181;0.095001795;./experiments_outputs/2022-03-04T14:37:48/jl_a9jHKX
../instances/A4;4;0;0;0;1;none;1;1;24585;10065;2705;1237;33198;1973;1237;33198;1973;0;1237;33198;1973;1237;33198;1973;0.001549738;34455;105378;115952;0.010708781;0.11853504180908203;BUILT_MODEL;MathOptInterface.OPTIMAL;6.544463157653809;6250.22856;1.34;6179.0;6179.0;6179;0.01511693000793457;6.559585094451904;6.559637669;false;0.102947501;6.665064089;0.103910736;./experiments_outputs/2022-03-04T14:37:48/jl_A9XvkV
../instances/3s;8;0;0;0;1;none;0;0;0;0;0;385;1988;286;385;1988;286;0;385;1988;286;385;1988;286;0.0001161;2373;7425;6500;0.000781081;0.008411169052124023;BUILT_MODEL;MathOptInterface.OPTIMAL;0.03890204429626465;2721.0;0.03;2721.0;2721.0;2721;0.001302957534790039;0.04020810127258301;0.040256776;false;0.096119756;0.138603023;0.095212315;./experiments_outputs/2022-03-04T14:37:48/jl_AAgYjU
../instances/Hchl9;10;0;0;0;1;none;1;1;32424;16523;9839;3022;40708;1975;3022;40708;1975;0;3022;40708;1975;3022;40708;1975;0.001806493;43765;133340;143423;0.012739826;0.14835810661315918;BUILT_MODEL;MathOptInterface.OPTIMAL;2.8762269020080566;5283.02083;1.39;5240.0;5240.0;5240;0.01889801025390625;2.895129919052124;2.895193903;false;0.106582549;3.004330874;0.112541011;./experiments_outputs/2022-03-04T14:37:48/jl_aANMPV
../instances/3;9;0;0;0;1;none;1;0;1553;1152;0;383;1926;272;383;1926;272;0;383;1926;272;383;1926;272;0.000112353;2329;7299;6944;0.000916397;0.008655071258544922;BUILT_MODEL;MathOptInterface.OPTIMAL;0.12884998321533203;1919.16667;0.03;1860.0;1860.0;1860;0.0015439987182617188;0.13039612770080566;0.130444965;false;0.095895525;0.228435792;0.09474305;./experiments_outputs/2022-03-04T14:37:48/jl_AavG8T
../instances/CW3;6;0;0;0;1;none;0;0;0;0;0;17473;29523;2202;17473;29523;2202;0;17473;29523;2202;17473;29523;2202;0.001184596;46996;143230;121581;0.019864292;0.153778076171875;BUILT_MODEL;MathOptInterface.OPTIMAL;1.909316062927246;5792.5;1.35;5689.0;5689.0;5689;0.019773006439208984;1.9290950298309326;1.929161446;false;0.10751266;2.03922394;0.113124702;./experiments_outputs/2022-03-04T14:37:48/jl_AbnopX
../instances/STS2s;5;0;0;0;1;none;1;1;22816;12100;4682;2766;28145;1651;2766;28145;1651;0;2766;28145;1651;2766;28145;1651;0.001195716;30941;94534;100297;0.00957368;0.10721302032470703;BUILT_MODEL;MathOptInterface.OPTIMAL;1.2863829135894775;4667.83333;0.73;4653.0;4653.0;4653;0.013248205184936523;1.2996349334716797;1.299692581;false;0.102323685;1.404419963;0.102984177;./experiments_outputs/2022-03-04T14:37:48/jl_ac8azX
../instances/gcut7;5;0;0;0;1;none;0;0;0;0;0;2106;1534;291;2106;1534;291;0;2106;1534;291;2106;1534;291;0.000114407;3640;11241;8715;0.00231491;0.012570858001708984;BUILT_MODEL;MathOptInterface.OPTIMAL;0.05374479293823242;240465.5;0.03;238974.0;238974.0;238974;0.0017921924591064453;0.05554008483886719;0.055595322;false;0.096524825;0.154233504;0.095039648;./experiments_outputs/2022-03-04T14:37:48/jl_aDhp8U
../instances/CHL1;4;0;0;0;1;none;1;1;81986;41908;33098;3306;124185;4318;3306;124185;4318;0;3306;124185;4318;3306;124185;4318;0.012286929;127521;386941;417312;0.044184804;0.4130239486694336;BUILT_MODEL;MathOptInterface.OPTIMAL;32.856598138809204;8873.52976;8.7;8699.0;8699.0;8699;0.060437917709350586;32.91704082489014;32.917099061;false;0.107496486;33.026872315;0.150125502;./experiments_outputs/2022-03-04T14:37:48/jl_aDv5SX
../instances/okp1;2;0;0;0;1;none;1;1;16957;9989;211;92;91949;3167;92;91949;3167;0;92;91949;3167;92;91949;3167;0.003387664;92056;279365;280387;0.023395443;0.2595529556274414;BUILT_MODEL;MathOptInterface.OPTIMAL;4.973785877227783;28055.1666;3.1;27589.0;27589.0;27589;0.03986001014709473;5.013651132583618;5.013702166;false;0.115743073;5.131779437;0.131006887;./experiments_outputs/2022-03-04T14:37:48/jl_AeVsyY
../instances/A3;2;0;0;0;1;none;1;0;8339;4811;0;2525;11079;1104;2525;11079;1104;0;2525;11079;1104;2525;11079;1104;0.000560252;13624;42016;41570;0.004275964;0.03862500190734863;BUILT_MODEL;MathOptInterface.OPTIMAL;0.5883989334106445;5503.0303;0.24;5451.0;5451.0;5451;0.006409168243408203;0.5948119163513184;0.594861762;false;0.09999134;0.697090614;0.097015981;./experiments_outputs/2022-03-04T14:37:48/jl_AGjznU
../instances/cgcut3;3;0;0;0;1;none;1;0;1553;1152;0;383;1926;272;383;1926;272;0;383;1926;272;383;1926;272;0.0001111;2329;7299;6944;0.000907521;0.00863194465637207;BUILT_MODEL;MathOptInterface.OPTIMAL;0.13100194931030273;1919.16667;0.03;1860.0;1860.0;1860;0.00152587890625;0.13253116607666016;0.132580135;false;0.095731497;0.230542011;0.094742482;./experiments_outputs/2022-03-04T14:37:48/jl_aglPkW
../instances/CHL1s;10;0;0;0;1;none;1;0;34148;13893;0;3306;104579;4318;3306;104579;4318;0;3306;104579;4318;3306;104579;4318;0.003897738;107915;328123;337704;0.042528414;0.3540940284729004;BUILT_MODEL;MathOptInterface.OPTIMAL;19.90158200263977;13191.7222;9.55;13099.0;13099.0;13099;0.046484947204589844;19.94807195663452;19.948164612;false;0.105237775;20.055702206;0.141788038;./experiments_outputs/2022-03-04T14:37:48/jl_Ahc4MY
../instances/CHL2;6;0;0;0;1;none;0;0;0;0;0;322;3953;475;322;3953;475;0;322;3953;475;322;3953;475;0.000216891;4275;13310;12080;0.001257073;0.013572931289672852;BUILT_MODEL;MathOptInterface.OPTIMAL;0.12498807907104492;2398.0;0.05;2326.0;2326.0;2326;0.0023310184478759766;0.12732195854187012;0.127364977;false;0.097465911;0.227206341;0.09572554;./experiments_outputs/2022-03-04T14:37:48/jl_aHUjQW
../instances/Hchl9;3;0;0;0;1;none;1;0;16740;7777;0;3022;33636;1975;3022;33636;1975;0;3022;33636;1975;3022;33636;1975;0.001568404;36693;112124;114933;0.011864207;0.12286996841430664;BUILT_MODEL;MathOptInterface.OPTIMAL;2.7591090202331543;5283.02083;1.26;5240.0;5240.0;5240;0.015677928924560547;2.774792194366455;2.774853545;false;0.104202674;2.881535831;0.104973357;./experiments_outputs/2022-03-04T14:37:48/jl_AijmQV
../instances/A1;8;0;0;0;1;none;1;0;2553;2010;0;722;2983;384;722;2983;384;0;722;2983;384;722;2983;384;0.000154684;3725;11599;10913;0.001293152;0.01218104362487793;BUILT_MODEL;MathOptInterface.OPTIMAL;0.07339811325073242;2020.0;0.06;2020.0;2020.0;2020;0.0022230148315429688;0.0756230354309082;0.07567254;false;0.096524307;0.174322427;0.095005146;./experiments_outputs/2022-03-04T14:37:48/jl_akcMiY
../instances/HH;2;0;0;0;1;none;1;0;2771;647;0;46;4324;532;46;4324;532;0;46;4324;532;46;4324;532;0.000244283;4375;13667;14988;0.001462293;0.03480696678161621;BUILT_MODEL;MathOptInterface.OPTIMAL;2.510016918182373;12028.0435;0.07;11586.0;11586.0;11586;0.0027811527252197266;2.512800931930542;2.512842105;false;0.098285708;2.613343795;0.096254057;./experiments_outputs/2022-03-04T14:37:48/jl_akkduX
../instances/CHL5;6;0;0;0;1;none;1;0;294;253;0;25;1349;185;25;1349;185;0;25;1349;185;25;1349;185;8.9439e-5;1384;4357;4052;0.000476774;0.006070137023925781;BUILT_MODEL;MathOptInterface.OPTIMAL;0.07232213020324707;395.530837;0.02;390.0;390.0;390;0.001294851303100586;0.07362103462219238;0.073662556;false;0.096036229;0.171910048;0.09534031;./experiments_outputs/2022-03-04T14:37:48/jl_alrdjU
../instances/Hchl3s;5;0;0;0;1;none;1;0;32877;7145;0;491;71348;3849;491;71348;3849;0;491;71348;3849;491;71348;3849;0.002727861;71849;219416;238823;0.022768738;0.23932099342346191;BUILT_MODEL;MathOptInterface.OPTIMAL;39.45250988006592;12354.027;6.59;12215.0;12215.0;12215;0.031058073043823242;39.483572006225586;39.483629517;false;0.114934079;39.601167381;0.124413981;./experiments_outputs/2022-03-04T14:37:48/jl_aLVWaX
../instances/okp1;6;0;0;0;1;none;0;0;0;0;0;92;91949;3167;92;91949;3167;0;92;91949;3167;92;91949;3167;0.002950054;92041;279305;272956;0.021263818;0.2777109146118164;BUILT_MODEL;MathOptInterface.OPTIMAL;4.952477931976318;28055.1666;3.01;27589.0;27589.0;27589;0.03919100761413574;4.991672992706299;4.991724781;false;0.116516591;5.110842744;0.132189341;./experiments_outputs/2022-03-04T14:37:48/jl_aMJcfU
../instances/okp4;9;0;0;0;1;none;1;0;6835;3013;0;290;117219;4047;290;117219;4047;0;290;117219;4047;290;117219;4047;0.004014281;117542;356739;352884;0.031434043;0.3675260543823242;BUILT_MODEL;MathOptInterface.OPTIMAL;6.114281177520752;32893.0;5.62;32893.0;32893.0;32893;0.04990983009338379;6.1641950607299805;6.164261269;false;0.104766707;6.271250149;0.14179805;./experiments_outputs/2022-03-04T14:37:48/jl_AMTGUV
../instances/W;3;0;0;0;1;none;0;0;0;0;0;385;1988;286;385;1988;286;0;385;1988;286;385;1988;286;0.000124757;2373;7425;6500;0.000760301;0.008388996124267578;BUILT_MODEL;MathOptInterface.OPTIMAL;0.03844118118286133;2721.0;0.03;2721.0;2721.0;2721;0.0012848377227783203;0.03972792625427246;0.039776495;false;0.095797304;0.137639856;0.094705844;./experiments_outputs/2022-03-04T14:37:48/jl_AOjJ3W
../instances/gcut9;5;0;0;0;1;none;0;0;0;0;0;128;226;64;128;226;64;0;128;226;64;128;226;64;4.743e-5;354;1136;916;0.000725566;0.0033409595489501953;BUILT_MODEL;MathOptInterface.OPTIMAL;0.012920141220092773;937266.0;0.01;919476.0;919476.0;919476;0.0005018711090087891;0.013425111770629883;0.013467338;false;0.094544228;0.110113331;0.094232036;./experiments_outputs/2022-03-04T14:37:48/jl_aolirW
../instances/CW1;2;0;0;0;1;none;0;0;0;0;0;3837;15996;1425;3837;15996;1425;0;3837;15996;1425;3837;15996;1425;0.000788004;19833;60949;54403;0.007539565;0.05988287925720215;BUILT_MODEL;MathOptInterface.OPTIMAL;0.7793798446655273;6605.33334;0.48;6402.0;6402.0;6402;0.008772134780883789;0.7881569862365723;0.788209488;false;0.101070614;0.891473551;0.102720212;./experiments_outputs/2022-03-04T14:37:48/jl_ApfetW
../instances/3s;3;0;0;0;1;none;0;0;0;0;0;385;1988;286;385;1988;286;0;385;1988;286;385;1988;286;0.000115018;2373;7425;6500;0.000786662;0.00842595100402832;BUILT_MODEL;MathOptInterface.OPTIMAL;0.03909802436828613;2721.0;0.03;2721.0;2721.0;2721;0.0012969970703125;0.04039907455444336;0.040446898;false;0.09561507;0.138308937;0.094701958;./experiments_outputs/2022-03-04T14:37:48/jl_apG2BX
../instances/gcut6;8;0;0;0;1;none;1;1;1083;982;218;785;1083;165;785;1083;165;0;785;1083;165;785;1083;165;7.1325e-5;1888;5869;4960;0.001188203;0.007573127746582031;BUILT_MODEL;MathOptInterface.OPTIMAL;0.03191709518432617;237651.5;0.02;236305.0;236305.0;236305;0.0010619163513183594;0.032982826232910156;0.03303106;false;0.094664614;0.129926403;0.093847175;./experiments_outputs/2022-03-04T14:37:48/jl_aqaZKY
../instances/Hchl7s;10;0;0;0;1;none;0;0;0;0;0;28332;557598;16988;28332;557598;16988;0;28332;557598;16988;28332;557598;16988;0.024090289;585930;1774818;1714084;0.224451383;2.0188138484954834;BUILT_MODEL;MathOptInterface.OPTIMAL;368.5088360309601;63283.9673;314.05;63112.0;63112.0;63112;0.2649819850921631;368.7738251686096;368.773937335;false;0.143239152;368.919487348;0.497744005;./experiments_outputs/2022-03-04T14:37:48/jl_Aqd5aU
../instances/CU1;6;0;0;0;1;none;1;0;3785;2818;0;2446;5799;651;2446;5799;651;0;2446;5799;651;2446;5799;651;0.000278969;8270;25511;23090;0.003097964;0.024351119995117188;BUILT_MODEL;MathOptInterface.OPTIMAL;0.13017511367797852;12330.0;0.1;12330.0;12330.0;12330;0.0037980079650878906;0.13397502899169922;0.134057071;false;0.098928099;0.235318132;0.096534551;./experiments_outputs/2022-03-04T14:37:48/jl_aqiQ1U
