instance_name;pricing_method;disabled_redundant_cut;disabled_cut_position;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;qt_pevars_restricted;qt_cmvars_restricted;qt_plates_restricted;qt_pevars_priced_restricted;qt_cmvars_priced_restricted;qt_plates_priced_restricted;qt_pevars_before_iterated;qt_cmvars_before_iterated;qt_plates_before_iterated;qt_pevars_after_iterated;qt_cmvars_after_iterated;qt_plates_after_iterated;qt_pevars_after_final;qt_cmvars_after_final;qt_plates_after_final;qt_pevars_after_pricing;qt_cmvars_after_pricing;qt_plates_after_pricing;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;build_stop_reason;had_timeout;finished;datafile
../instances/Hchl8s;none;false;false;10;13149;896;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;13149;896;10;13149;896;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_iswvK6
../instances/A3;furini;false;false;20;115152;3752;20;27617;1862;20;17164;1862;20;66106;3752;20;66707;3752;20;23504;3752;20;23504;3752;20;13006;2465;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_iyyODW
../instances/gcut2;none;true;false;20;712952;28793;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;712952;28793;20;712952;28793;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_jJ9GE5
../instances/gcut10;none;true;true;20;2625423;138062;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;2625423;138062;20;2625423;138062;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_jqsBkQ
../instances/CHL7;none;false;false;35;772618;12594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;772618;12594;35;772618;12594;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_k3QqxE
../instances/Hchl7s;none;false;true;40;5657441;46491;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;5657441;46491;40;5657441;46491;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_k8GxmY
../instances/W;none;false;false;20;32247;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;32247;1860;20;32247;1860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_kAnvMD
../instances/3s;none;false;false;20;32395;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;32395;1860;20;32395;1860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_kDLPgq
../instances/CHL1;furini;false;false;30;519161;10402;30;138424;6556;30;138400;6556;30;250081;10402;30;254724;10402;30;302929;10402;30;302929;10402;30;297530;10095;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_kbqOcW
../instances/OF1;none;false;false;10;34383;2098;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;34383;2098;10;34383;2098;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_kxdqhJ
../instances/okp1;none;false;true;15;255322;7947;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;15;255322;7947;15;255322;7947;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_lAlY0b
../instances/CHL2s;none;true;true;10;57557;2348;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;57557;2348;10;57557;2348;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_lDohbr
../instances/A2;none;true;false;20;49755;2276;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;49755;2276;20;49755;2276;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_lUAmcI
../instances/Hchl7s;none;true;true;40;5722577;46491;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;5722577;46491;40;5722577;46491;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_m1lKnS
../instances/Hchl9;none;false;false;35;118571;3666;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;118571;3666;35;118571;3666;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_m9MOxe
../instances/CHL2;none;true;false;10;49247;2348;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;49247;2348;10;49247;2348;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_mWyJse
../instances/Hchl6s;none;false;false;22;4202385;44593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;22;4202385;44593;22;4202385;44593;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_mZbn16
../instances/CU1;none;false;true;25;319884;7700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;319884;7700;25;319884;7700;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_mfHfxd
../instances/cgcut2;none;true;false;10;49730;2017;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;49730;2017;10;49730;2017;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_mvpi1o
../instances/W;none;true;true;20;38465;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;38465;1860;20;38465;1860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_n4sjOb
../instances/STS2s;furini;false;false;30;105735;3383;30;42994;2181;30;27105;2181;30;76194;3383;30;76362;3383;30;9873;3383;30;9873;3383;30;2747;1147;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_n9gsrO
../instances/A5;furini;false;false;20;469398;10402;20;73596;5644;20;70343;5644;20;160569;10402;20;162977;10402;20;92743;10402;20;92743;10402;20;72026;7848;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_nBgcdH
../instances/Hchl4s;furini;false;false;10;505815;9670;10;66805;5712;10;66720;5712;10;124683;9670;10;128464;9670;10;383380;9670;10;383380;9670;10;372654;9517;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_no34qC
../instances/STS4;furini;false;false;20;332980;7224;20;66378;4020;20;62617;4020;20;136820;7224;20;138854;7224;20;34447;7224;20;34447;7224;20;10834;2870;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_noLjAQ
../instances/STS4s;none;false;false;20;332980;7224;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;332980;7224;20;332980;7224;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_oFgdXi
../instances/gcut5;none;false;true;10;236251;25336;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;236251;25336;10;236251;25336;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_oPmlBs
../instances/gcut9;none;false;false;10;310704;36152;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;310704;36152;10;310704;36152;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_of6PsH
../instances/okp1;none;true;false;15;250982;7947;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;15;250982;7947;15;250982;7947;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_onNkLM
../instances/CHL5;none;true;false;10;2500;345;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;2500;345;10;2500;345;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_oq9XDw
../instances/okp1;none;false;false;15;250956;7947;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;15;250956;7947;15;250956;7947;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ozZHxy
../instances/gcut6;none;false;false;20;998392;73814;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;998392;73814;20;998392;73814;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_p9kVns
../instances/CHL6;none;false;false;30;776048;13170;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;776048;13170;30;776048;13170;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_pEajhh
../instances/Hchl8s;none;false;true;10;13986;896;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;13986;896;10;13986;896;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_pSeCVn
../instances/gcut8;none;true;true;50;16329875;136524;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;50;16329875;136524;50;16329875;136524;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_pShdcp
../instances/STS4;none;true;false;20;337183;7224;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;337183;7224;20;337183;7224;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_pVCzvH
../instances/STS2s;none;true;true;30;118006;3383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;118006;3383;30;118006;3383;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_pkrchu
../instances/Hchl2;furini;false;false;35;765481;12594;35;190914;7681;35;189510;7681;35;349966;12594;35;353826;12594;35;180162;12594;35;180162;12594;35;163305;11429;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_pqK70X
../instances/gcut9;none;true;false;10;317141;36152;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;317141;36152;10;317141;36152;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_prsMAK
../instances/STS2;furini;false;false;30;105735;3383;30;42994;2181;30;39544;2181;30;76194;3383;30;76504;3383;30;23019;3383;30;23019;3383;30;15427;2451;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_psjuRJ
../instances/gcut7;none;true;true;30;4908292;100800;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;4908292;100800;30;4908292;100800;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_q6u0Pu
../instances/gcut10;none;false;true;20;2387311;138062;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;2387311;138062;20;2387311;138062;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_qAPyx1
../instances/gcut11;none;true;false;30;22279538;400070;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;22279538;400070;30;22279538;400070;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_qOLm4E
../instances/gcut9;none;false;true;10;437963;38936;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;437963;38936;10;437963;38936;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_qSIW0I
../instances/gcut11;none;false;true;30;28503072;400070;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;28503072;400070;30;28503072;400070;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_qxl8bj
../instances/OF1;none;true;true;10;38598;2098;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;38598;2098;10;38598;2098;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_rEFVTd
../instances/A5;none;false;true;20;490992;10402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;490992;10402;20;490992;10402;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_rIjetZ
../instances/cgcut1;none;true;true;7;794;140;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7;794;140;7;794;140;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_rKpoVH
../instances/gcut11;none;true;true;30;32997932;400070;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;32997932;400070;30;32997932;400070;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_rOe9RD
../instances/CHL1s;none;false;false;30;519161;10402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;519161;10402;30;519161;10402;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_rW6GM7
../instances/A2s;none;true;false;20;49755;2276;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;49755;2276;20;49755;2276;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_rcPds7
../instances/CW2;none;true;false;35;737310;14664;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;737310;14664;35;737310;14664;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_s1YNQa
../instances/Hchl4s;none;true;false;10;510183;9670;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;510183;9670;10;510183;9670;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_sFwQws
../instances/Hchl6s;furini;false;false;22;4202385;44593;22;379312;18370;22;343075;18370;22;1104524;44593;22;1141736;44593;22;347286;44593;22;347286;44593;22;165276;23844;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_sLHsWR
../instances/3;furini;false;false;20;32395;1860;20;10237;1065;20;9690;1065;20;23329;1860;20;23494;1860;20;11405;1860;20;11405;1860;20;7622;1263;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_sQhuNH
../instances/gcut4;none;true;false;50;2258166;35176;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;50;2258166;35176;50;2258166;35176;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_sR5ZkH
../instances/gcut11;none;false;false;30;18863246;400070;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;18863246;400070;30;18863246;400070;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_sgfjyg
../instances/CHL2;furini;false;false;10;48113;2348;10;9137;1060;10;7570;1060;10;24829;2348;10;25244;2348;10;17531;2348;10;17531;2348;10;14521;2032;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_so1kTr
../instances/gcut12;furini;false;false;50;30392392;489428;50;444594;31213;50;116275;31213;50;20607216;489428;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NOT_REACHED;true;false;./experiments_outputs/2020-07-06T19:05:19/jl_tIMlHn
../instances/CU1;none;true;false;25;273832;7700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;273832;7700;25;273832;7700;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_tL2gHW
../instances/okp5;none;false;true;29;368496;9506;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;29;368496;9506;29;368496;9506;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_tdAJ2k
../instances/A3;none;false;true;20;129854;3752;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;129854;3752;20;129854;3752;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_tdHxgS
../instances/STS2;none;false;true;30;116893;3383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;116893;3383;30;116893;3383;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_tx6QbG
../instances/2;none;false;false;10;48855;2017;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;48855;2017;10;48855;2017;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_u2gyGo
../instances/CHL7;none;false;true;35;823287;12594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;823287;12594;35;823287;12594;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_uCR3tK
../instances/gcut3;none;false;true;30;1622251;32681;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;1622251;32681;30;1622251;32681;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_uE4LMC
../instances/CU1;none;false;false;25;261418;7700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;261418;7700;25;261418;7700;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_uWUDpl
../instances/CHL1;none;true;false;30;521599;10402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;521599;10402;30;521599;10402;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_usrjrm
../instances/Hchl7s;furini;false;false;40;5348838;46491;40;896910;25239;-1;806817;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;NOT_REACHED;true;false;./experiments_outputs/2020-07-06T19:05:19/jl_uyYgvq
../instances/okp2;none;true;false;30;262106;9506;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;262106;9506;30;262106;9506;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_v1y9pB
../instances/Hchl9;furini;false;false;35;118571;3666;35;53374;2499;35;52971;2499;35;88731;3666;35;88952;3666;35;18898;3666;35;18898;3666;35;9564;2125;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_vaVwV7
../instances/gcut2;none;true;true;20;1105120;28793;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;1105120;28793;20;1105120;28793;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_vacoAh
../instances/Hchl7s;none;true;false;40;5412573;46491;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;5412573;46491;40;5412573;46491;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_vqjeGs
../instances/Hchl3s;furini;false;false;10;506117;9670;10;66805;5712;10;65717;5712;10;124683;9670;10;128140;9670;10;199207;9670;10;199207;9670;10;185615;9197;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_w3AtAE
../instances/CHL5;none;false;false;10;2498;345;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;2498;345;10;2498;345;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_w4guXd
../instances/CHL1s;none;true;true;30;548989;10402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;548989;10402;30;548989;10402;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_x2isGH
../instances/gcut12;none;false;true;50;52573780;489428;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;50;52573780;489428;50;52573780;489428;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_x3WjDR
../instances/A4;furini;false;false;20;165154;4860;20;48428;3000;20;46423;3000;20;90213;4860;20;91067;4860;20;45444;4860;20;45444;4860;20;39852;4264;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_x9KYch
../instances/OF1;none;false;true;10;38158;2098;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;38158;2098;10;38158;2098;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_xLISmn
../instances/A1s;furini;false;false;20;38730;2040;20;9683;984;-1;-1;-1;20;28339;2040;20;28452;2040;-1;-1;-1;-1;-1;-1;-1;-1;-1;FOUND_OPTIMUM;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_xiPgZU
../instances/cgcut3;none;false;false;20;32395;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;32395;1860;20;32395;1860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_xl1hja
../instances/gcut10;furini;false;false;20;19521;2537;20;19521;2537;20;15711;2537;20;19521;2537;20;19521;2537;20;12063;2537;20;12063;2537;20;7157;1512;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_yGGmj9
../instances/HH;none;true;true;5;141162;5486;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;141162;5486;5;141162;5486;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_z8wrDh
../instances/gcut5;furini;false;false;10;171502;24470;10;6575;1291;10;5677;1291;10;167734;24470;10;167752;24470;10;131764;24470;10;131764;24470;10;77288;14572;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_zMNWVt
../instances/STS2s;none;true;false;30;106707;3383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30;106707;3383;30;106707;3383;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_zMwE3N
../instances/CW1;none;true;true;25;409979;8407;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;25;409979;8407;25;409979;8407;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_zXDz87
../instances/CHL7;furini;false;false;35;772618;12594;35;191048;7681;35;175584;7681;35;349113;12594;35;350416;12594;35;137141;12594;35;137141;12594;35;64947;7253;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_zXVpoF
../instances/Hchl8s;none;true;true;10;13987;896;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10;13987;896;10;13987;896;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_zf3SHM
../instances/3s;none;true;false;20;33331;1860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20;33331;1860;20;33331;1860;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_zg88xO
../instances/okp1;none;true;true;15;255482;7947;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;15;255482;7947;15;255482;7947;BUILT_MODEL;false;true;./experiments_outputs/2020-07-06T19:05:19/jl_ztYsBz
