instance_name;pricing_method;round2disc;mip_start;purge_disabled;faithful;build_and_solve_time;total_instance_time;final_pricing_time;iterated_pricing_time;restricted_pricing_time;heuristic_lb_time;enumeration_time;total_pricing_time;final_root_relaxation_time;final_solving_time;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;qt_pevars_after_pricing;qt_cmvars_after_pricing;qt_plates_after_pricing;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;run_total_time;solution_profit;run_ended_by_exception;had_timeout;build_stop_reason;datafile
../instances/OF1;none;true;guaranteed;false;false;0.4036288261413574;0.405930188;NaN;NaN;NaN;0.303643154;0.000956321;NaN;0.06;0.063582967;250;3480;667;250;3480;667;250;3480;667;0.501161615;2737.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_MFxDHf
../instances/OF2;none;true;guaranteed;false;false;0.4593079090118408;0.460875665;NaN;NaN;NaN;0.398839869;0.000329121;NaN;0.03;0.052844693;193;1996;415;193;1996;415;193;1996;415;0.55605508;2690.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_MRfg4d
../instances/gcut10;furini;true;guaranteed;true;false;0.3104591369628906;0.311226721;0.0023348331451416016;0.006915092468261719;0.2836580276489258;0.256753162;0.000981568;0.292935173;0.01;0.014879775;704;322;201;704;244;201;-1;-1;-1;0.410239483;903435.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_MyLz2f
../instances/Hchl4s;none;true;expected;false;false;9353.1121571064;9353.149111926;NaN;NaN;NaN;NaN;0.011119829;NaN;7.56;9352.882155546;809;72091;4311;809;72091;4311;809;72091;4311;9353.264724343;12006.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_NNAm1f
../instances/CU2;none;true;guaranteed;false;false;1.5560920238494873;1.567732932;NaN;NaN;NaN;0.914073875;0.013970262;NaN;0.53;0.545376204;11287;12178;2065;11287;12178;2065;11287;12178;2065;1.665108508;26100.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_Nopspf
../instances/CW1;furini;true;guaranteed;true;false;3.2611122131347656;3.268629415;0.051492929458618164;0.7340021133422852;2.224634885787964;0.554865844;0.004953131;3.01019093;0.14;0.232053506;6247;14736;2090;6247;7175;2090;-1;-1;-1;3.36922607;6402.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_Ny0lsg
../instances/Hchl3s;none;true;expected;false;false;42.834654808044434;42.870562364;NaN;NaN;NaN;NaN;0.006083296;NaN;7.5;42.631338951;809;72071;4309;809;72071;4309;809;72071;4309;42.975246989;12215.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_O4rrdf
../instances/gcut8;furini;true;guaranteed;false;false;1.6285579204559326;1.62930062;0.07355380058288574;0.4940471649169922;1.025277853012085;0.456103193;0.017674796;1.592947614;0.0;0.011239939;19678;12691;2249;19678;1969;2249;724;84;99;1.731199028;245758.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_ODhuHc
../instances/A2;furini;true;guaranteed;false;false;0.9373331069946289;0.939816067;0.01217198371887207;0.05957317352294922;0.7184529304504395;0.465752004;0.000641441;0.790235605;0.06;0.138572841;1679;3073;648;1679;2339;648;1579;2159;615;1.039784633;2505.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_Oc3mCe
../instances/CHL2s;furini;true;guaranteed;true;false;0.9530749320983887;0.955127999;0.011980056762695312;0.09666609764099121;0.7063078880310059;0.362880728;0.001004044;0.814996878;0.05;0.116992962;633;3768;678;633;2259;678;-1;-1;-1;1.056209387;3279.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_OkMJoe
../instances/okp4;none;true;guaranteed;false;false;9.601553916931152;9.668383609;NaN;NaN;NaN;0.545498708;0.013993422;NaN;8.34;8.626585705;673;133112;5930;673;133112;5930;673;133112;5930;9.772886957;32893.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_OoFcmd
../instances/STS4;furini;true;guaranteed;false;false;8.42433786392212;8.42620999;0.1176309585571289;2.5222010612487793;5.687747001647949;0.684574836;0.007635886;8.327677205;0.05;0.059085866;2946;40897;3048;2946;8143;3048;824;1284;673;8.531831649;9700.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_P1Limd
../instances/cgcut2;furini;true;guaranteed;true;false;1.287550926208496;1.289186131;0.01673603057861328;0.16874313354492188;1.0933988094329834;0.66434391;0.000597206;1.278925856;0.0;0.00576421;325;6195;741;325;1543;741;-1;-1;-1;1.389950812;2892.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_PC7bMe
../instances/CU1;furini;true;guaranteed;true;false;1.0625288486480713;1.062897365;NaN;0.0970618724822998;0.9415900707244873;0.801410119;0.0031071;1.038868783;NaN;NaN;3563;5118;1014;-1;-1;-1;-1;-1;-1;1.166067008;12330.0;false;false;FOUND_OPTIMUM;./experiments_outputs/2020-08-03T14:56:36/jl_PDp0ee
../instances/gcut12;none;true;guaranteed;false;false;0.8456680774688721;0.862889884;NaN;NaN;NaN;0.497158056;0.018563818;NaN;0.26;0.285398789;15301;7280;1647;15301;7280;1647;15301;7280;1647;0.959497326;970744.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_PG8dYf
../instances/gcut1;furini;true;guaranteed;true;false;0.2108159065246582;0.211127382;0.0004911422729492188;0.0010838508605957031;0.20398712158203125;0.196841104;0.000113278;0.205580317;0.0;0.003642347;79;75;49;79;41;49;-1;-1;-1;0.309457001;48368.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_PULHAc
../instances/okp3;none;true;guaranteed;false;false;523.7995140552521;523.820839986;NaN;NaN;NaN;0.301623949;0.009424026;NaN;1.62;523.353532004;1392;40968;3356;1392;40968;3356;1392;40968;3356;523.921604101;24019.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_QRJ4Of
../instances/STS4s;none;true;expected;false;false;3.023108959197998;3.044865635;NaN;NaN;NaN;NaN;0.00787861;NaN;2.73;2.876137552;2946;40897;3048;2946;40897;3048;2946;40897;3048;3.144231825;9770.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_QTXukf
../instances/W;furini;true;guaranteed;false;false;0.6105399131774902;0.610837171;NaN;0.019248008728027344;0.5893208980560303;0.550918063;0.00039875;0.608772209;NaN;NaN;666;1789;446;-1;-1;-1;-1;-1;-1;0.70929285;2721.0;false;false;FOUND_OPTIMUM;./experiments_outputs/2020-08-03T14:56:36/jl_QbRGHg
../instances/gcut1;none;true;guaranteed;false;false;0.2220160961151123;0.222330548;NaN;NaN;NaN;0.197438606;0.000191189;NaN;0.0;0.004643993;79;75;49;79;75;49;79;75;49;0.318040252;48368.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_Qlmose
../instances/A1s;furini;true;guaranteed;false;false;0.6231389045715332;0.623371981;NaN;0.03259992599487305;0.5883989334106445;0.529864055;0.000584468;0.621176333;NaN;NaN;1120;2614;598;-1;-1;-1;-1;-1;-1;0.722902337;2950.0;false;false;FOUND_OPTIMUM;./experiments_outputs/2020-08-03T14:56:36/jl_QrLKFg
../instances/okp5;furini;true;guaranteed;false;false;46.92734503746033;46.928026895;0.6883368492126465;14.756210088729858;31.405663013458252;0.880557472;0.013275505;46.85049718;0.01;0.012916892;142;183967;6860;142;28971;6860;11;277;125;47.036431552;27923.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_RkRWMc
../instances/gcut9;furini;true;guaranteed;false;false;0.23223495483398438;0.232671963;0.0013599395751953125;0.003974199295043945;0.1938769817352295;0.177218573;0.001006492;0.199236642;0.01;0.009731093;264;249;132;264;148;132;148;104;85;0.33130387;919476.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_RokEfd
../instances/gcut4;furini;true;guaranteed;false;false;1.4863128662109375;1.488860296;0.06548905372619629;0.3396470546722412;0.9963898658752441;0.462697478;0.011651513;1.401594545;0.04;0.062240268;16664;11723;1995;16664;3801;1995;3196;744;466;1.590800642;60942.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_RoqO4e
../instances/STS2s;furini;true;guaranteed;false;false;3.1407690048217773;3.141917476;0.0733940601348877;0.7710368633270264;2.2601470947265625;0.730459365;0.002663186;3.104661183;0.02;0.026981088;3809;24132;2047;3809;3710;2047;692;525;352;3.243821276;4653.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_RrhFJe
../instances/CHL1;furini;true;guaranteed;false;false;99.9536669254303;99.99381888;0.49136900901794434;20.660538911819458;60.157259941101074;0.606907644;0.015536026;81.309358901;7.88;18.451971638;5669;100653;5216;5669;71712;5216;5669;68588;5126;100.103319077;8699.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_SSoNyf
../instances/STS2;none;true;expected;false;false;1.3363778591156006;1.349996837;NaN;NaN;NaN;NaN;0.002578034;NaN;0.79;1.259406233;3809;24132;2047;3809;24132;2047;3809;24132;2047;1.447548968;4620.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_SaKDZf
../instances/gcut11;none;true;guaranteed;false;false;0.43409085273742676;0.43758972;NaN;NaN;NaN;0.309969421;0.004761314;NaN;0.07;0.104681242;3590;2834;751;3590;2834;751;3590;2834;751;0.533399506;955389.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_SqmJvc
../instances/cgcut1;furini;true;guaranteed;false;false;0.27484917640686035;0.275215292;NaN;0.004441022872924805;0.25074195861816406;0.242654182;0.000169965;0.255388653;NaN;NaN;10;475;110;-1;-1;-1;-1;-1;-1;0.373688618;244.0;false;false;FOUND_OPTIMUM;./experiments_outputs/2020-08-03T14:56:36/jl_TN27le
../instances/Hchl6s;furini;true;guaranteed;false;false;99.44754099845886;99.455415066;0.5202021598815918;30.605403900146484;67.65358901023865;0.850750366;0.048122831;98.7794766;0.41;0.5570281;11546;166964;9762;11546;32618;9762;4129;6536;2604;99.573812788;61040.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_TY7aAd
../instances/A1s;none;true;expected;false;false;0.06906485557556152;0.071304988;NaN;NaN;NaN;NaN;0.000559635;NaN;0.05;0.057330234;1120;2614;598;1120;2614;598;1120;2614;598;0.166027722;2950.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_TniHce
../instances/gcut7;furini;true;guaranteed;true;false;0.40318799018859863;0.405109016;0.007407188415527344;0.025049924850463867;0.3442568778991699;0.290870067;0.002132207;0.376746752;0.02;0.022287726;2890;896;521;2890;381;521;-1;-1;-1;0.505214127;238974.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_UJTuze
../instances/okp1;furini;true;guaranteed;true;false;12.539499044418335;12.565503142;0.33698320388793945;3.462327003479004;8.253273963928223;0.607576686;0.005745193;12.052772524;0.12;0.462273251;734;111369;5447;734;47274;5447;-1;-1;-1;12.678787413;27589.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_UXBP1e
../instances/HH;furini;true;guaranteed;false;false;2.0123119354248047;2.014981121;0.013087034225463867;0.07846188545227051;1.3707709312438965;0.62957808;0.000844645;1.462364324;0.08;0.522666485;96;4532;663;96;3950;663;96;3580;632;2.117533352;11586.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_V7MeKe
../instances/OF1;furini;true;guaranteed;false;false;0.47043395042419434;0.471063943;0.009610891342163086;0.04987502098083496;0.38100695610046387;0.310489982;0.00096294;0.440530716;0.0;0.008898497;250;3480;667;250;1004;667;49;222;137;0.571030862;2737.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_VC2Qdg
../instances/gcut3;none;true;guaranteed;false;false;0.4463469982147217;0.450897007;NaN;NaN;NaN;0.322614889;0.00339896;NaN;0.1;0.101300167;5345;3415;973;5345;3415;973;5345;3415;973;0.54698765;60241.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_VlF2vc
../instances/CW2;furini;true;guaranteed;true;false;4.538620948791504;4.547969136;0.061083078384399414;0.5191049575805664;3.005872964859009;0.574296921;0.01267278;3.586131137;0.18;0.916359349;10760;10994;1844;10760;6686;1844;-1;-1;-1;4.648915916;5354.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_WYV6Pe
../instances/CW2;furini;true;guaranteed;false;false;4.365713119506836;4.371272617;0.06249403953552246;0.5316319465637207;3.074428081512451;0.588080801;0.012856184;3.668625358;0.17;0.645918784;10760;10994;1844;10760;6686;1844;6056;3426;1138;4.474925597;5354.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_YA5GZc
../instances/OF2;furini;true;guaranteed;true;false;0.5246899127960205;0.525660263;0.005853176116943359;0.023314952850341797;0.47155189514160156;0.404538974;0.000337482;0.500752221;0.02;0.021800725;193;1996;415;193;716;415;-1;-1;-1;0.625231852;2690.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_YQKGtd
../instances/gcut6;furini;true;guaranteed;false;false;0.29785704612731934;0.298218927;0.0024139881134033203;0.00795888900756836;0.27632713317871094;0.250756507;0.000633351;0.28672497;0.0;0.00850072;741;359;218;741;112;218;187;40;62;0.397187625;236305.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_YadP0g
../instances/okp3;furini;true;guaranteed;true;false;608.3010330200195;608.323322792;0.13072991371154785;3.6222429275512695;186.86435103416443;0.305664784;0.009571787;190.617426646;1.76;417.640970957;1392;40968;3356;1392;40029;3356;-1;-1;-1;608.433935106;24019.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_YjZ9Vf
../instances/Hchl2;furini;true;guaranteed;false;false;270.6753640174866;270.708158532;0.43706583976745605;97.84042119979858;152.7310779094696;0.833993737;0.026830079;251.008805046;11.65;19.472509147;9796;133741;6478;9796;53938;6478;9568;49214;6065;270.818510006;9954.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_ZI3UOd
../instances/CW2;none;true;expected;false;false;2.6928820610046387;2.703985395;NaN;NaN;NaN;NaN;0.013057788;NaN;0.48;2.604346002;10760;10994;1844;10760;10994;1844;10760;10994;1844;2.801129421;5354.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_ZNDzid
../instances/CHL5;none;true;guaranteed;false;false;0.39344310760498047;0.394747444;NaN;NaN;NaN;0.304344158;0.000401653;NaN;0.02;0.058640676;59;1469;276;59;1469;276;59;1469;276;0.489876535;390.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_ZNokzg
../instances/gcut3;furini;true;guaranteed;true;false;0.6132218837738037;0.616823746;0.02510690689086914;0.09142518043518066;0.467789888381958;0.331234164;0.003439894;0.584366788;0.01;0.022751416;5345;3415;973;5345;1013;973;-1;-1;-1;0.715818337;60241.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_ZXbC5c
../instances/Hchl9;none;true;expected;false;false;2.5662448406219482;2.584406984;NaN;NaN;NaN;NaN;0.005895275;NaN;1.24;2.442494786;4171;32727;2378;4171;32727;2378;4171;32727;2378;2.683512649;5240.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_ZaTa4e
../instances/wang20;furini;true;guaranteed;false;false;0.8085200786590576;0.808845728;NaN;0.17066001892089844;0.47762012481689453;0.431739289;0.00073931;0.785941575;NaN;NaN;666;1789;446;-1;-1;-1;-1;-1;-1;0.909612949;2721.0;false;false;FOUND_OPTIMUM;./experiments_outputs/2020-08-03T14:56:36/jl_ZmGGae
../instances/CW3;none;true;expected;false;false;2.8081979751586914;2.832698147;NaN;NaN;NaN;NaN;0.021265416;NaN;2.17;2.633531173;25331;24457;3406;25331;24457;3406;25331;24457;3406;2.932883544;5689.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_a51kXc
../instances/okp3;none;true;expected;false;false;369.9239399433136;369.963800454;NaN;NaN;NaN;NaN;0.009389823;NaN;1.6;369.779083253;1392;40968;3356;1392;40968;3356;1392;40968;3356;370.063485015;24019.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_aAZg1c
../instances/gcut7;none;true;guaranteed;false;false;0.33692502975463867;0.33900681;NaN;NaN;NaN;0.28485471;0.002083323;NaN;0.04;0.040994266;2890;896;521;2890;896;521;2890;896;521;0.434546133;238974.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_aEVeHf
../instances/Hchl2;none;true;expected;false;false;53.83123588562012;53.901491169;NaN;NaN;NaN;NaN;0.027771873;NaN;25.85;53.364510212;9796;133741;6478;9796;133741;6478;9796;133741;6478;54.003599229;9954.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_aKajcg
../instances/A5;furini;true;guaranteed;false;false;11.974642038345337;11.982838622;0.13132810592651367;3.2308640480041504;7.471331834793091;0.672713093;0.010823998;10.833652771;0.5;1.067578657;2054;47529;3469;2054;16047;3469;1480;10833;2451;12.085555721;12985.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_aTwCte
../instances/gcut6;none;true;guaranteed;false;false;0.2627229690551758;0.263526507;NaN;NaN;NaN;0.244716683;0.000620148;NaN;0.01;0.013445033;741;359;218;741;359;218;741;359;218;0.358491664;236305.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_adFmVf
../instances/cgcut1;none;true;expected;false;false;0.03491783142089844;0.035809844;NaN;NaN;NaN;NaN;0.000168562;NaN;0.01;0.010202756;10;475;110;10;475;110;10;475;110;0.130764183;244.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_afQCIe
../instances/CHL6;furini;true;guaranteed;false;false;99.36956095695496;99.371675983;0.4877510070800781;31.070641040802002;67.70789790153503;0.825376049;0.017882618;99.266527002;0.05;0.062505031;6948;144498;6625;6948;13087;6625;967;1180;678;99.475285641;16869.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_au5QQd
../instances/A2;furini;true;guaranteed;true;false;0.9468080997467041;0.949424801;0.012537002563476562;0.0605921745300293;0.7314410209655762;0.47444281;0.000658481;0.804609265;0.06;0.138811594;1679;3073;648;1679;2339;648;-1;-1;-1;1.049899967;2505.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_bSFeJf
../instances/Hchl6s;none;true;expected;false;false;52.27132606506348;52.373157908;NaN;NaN;NaN;NaN;0.048522658;NaN;47.19;51.662449905;11546;166964;9762;11546;166964;9762;11546;166964;9762;52.477152491;61040.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_be3Gwf
../instances/Hchl4s;furini;true;guaranteed;false;false;2024.0881361961365;2024.124766896;0.22082304954528809;9.138682126998901;384.2888939380646;0.849205592;0.011205979;393.648561613;8.15;1630.250295813;809;72091;4311;809;68941;4311;809;68885;4310;2024.236490367;12006.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_bv08Ug
../instances/Hchl2;furini;true;guaranteed;true;false;267.30883598327637;267.343450881;0.42687511444091797;99.39852786064148;147.724436044693;0.815354327;0.028097083;247.550073579;12.22;19.672572174;9796;133741;6478;9796;53938;6478;-1;-1;-1;267.451981257;9954.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_bv9Vuc
../instances/cgcut1;none;true;guaranteed;false;false;0.2727470397949219;0.273408416;NaN;NaN;NaN;0.240212581;0.000168654;NaN;0.01;0.007960908;10;475;110;10;475;110;10;475;110;0.37030146;244.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_c6mQqd
../instances/CU2;none;true;expected;false;false;0.5778207778930664;0.589475424;NaN;NaN;NaN;NaN;0.008688841;NaN;0.49;0.507707968;11287;12178;2065;11287;12178;2065;11287;12178;2065;0.684783479;26100.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_cKfWBd
../instances/CHL5;furini;true;guaranteed;true;false;0.42797398567199707;0.428954209;0.004335880279541016;0.01589512825012207;0.3644580841064453;0.317127864;0.000401061;0.384720235;0.02;0.022083035;59;1469;276;59;726;276;-1;-1;-1;0.529070952;390.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_ctWDFf
../instances/A3;none;true;guaranteed;false;false;1.0521788597106934;1.059368413;NaN;NaN;NaN;0.546417353;0.001315278;NaN;0.3;0.469300553;3067;10854;1398;3067;10854;1398;3067;10854;1398;1.155812114;5451.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_d4RQxf
../instances/wang20;none;true;guaranteed;false;false;0.5040159225463867;0.505533556;NaN;NaN;NaN;0.461278002;0.000382287;NaN;0.03;0.034396075;666;1789;446;666;1789;446;666;1789;446;0.600739072;2721.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_d9YBCe
../instances/gcut5;none;true;guaranteed;false;false;0.25905895233154297;0.259593576;NaN;NaN;NaN;0.212021014;0.000448097;NaN;0.01;0.023214644;180;214;112;180;214;112;180;214;112;0.354513317;195582.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_dhwMZd
../instances/okp1;none;true;expected;false;false;8.45679783821106;8.517320423;NaN;NaN;NaN;NaN;0.005655402;NaN;5.76;8.1322534;734;111369;5447;734;111369;5447;734;111369;5447;8.617556385;27589.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_dqcsvf
../instances/gcut3;furini;true;guaranteed;false;false;0.6093380451202393;0.610550177;0.025430917739868164;0.09130692481994629;0.4664161205291748;0.330084896;0.003449304;0.583201638;0.01;0.017601858;5345;3415;973;5345;1013;973;1441;270;288;0.710306897;60241.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_eB8cwc
../instances/CHL7;none;true;expected;false;false;24.125788927078247;24.197159157;NaN;NaN;NaN;NaN;0.026756982;NaN;18.47;23.659775155;9813;135915;6507;9813;135915;6507;9813;135915;6507;24.299158799;16881.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_eBcDsf
../instances/A4;none;true;guaranteed;false;false;2.8893160820007324;2.904648301;NaN;NaN;NaN;0.482916948;0.005692262;NaN;1.12;2.294936518;1723;29762;2402;1723;29762;2402;1723;29762;2402;3.002653755;6179.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_eIYWYg
../instances/okp5;furini;true;guaranteed;true;false;47.76817488670349;47.786347633;0.6958260536193848;15.051603078842163;31.903844833374023;0.884167426;0.015028265;47.651565661;0.05;0.057137772;142;183967;6860;142;28971;6860;-1;-1;-1;47.896809654;27923.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_ejCINe
../instances/CHL2s;none;true;guaranteed;false;false;0.637566089630127;0.640155262;NaN;NaN;NaN;0.355980922;0.000993122;NaN;0.07;0.239352007;633;3768;678;633;3768;678;633;3768;678;0.736287631;3279.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_esjC1e
../instances/CU2;furini;true;guaranteed;false;false;1.8271591663360596;1.827702004;NaN;0.3774909973144531;1.4137229919433594;0.835010295;0.013919762;1.791473177;NaN;NaN;11287;12178;2065;-1;-1;-1;-1;-1;-1;1.928249389;26100.0;false;false;FOUND_OPTIMUM;./experiments_outputs/2020-08-03T14:56:36/jl_fDIDJc
../instances/gcut4;furini;true;guaranteed;true;false;1.4950470924377441;1.5058369;0.06552600860595703;0.33736205101013184;0.9964540004730225;0.462512863;0.011644583;1.399414942;0.06;0.078567124;16664;11723;1995;16664;3801;1995;-1;-1;-1;1.609308912;60942.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_fGNzze
../instances/Hchl8s;furini;true;guaranteed;false;false;224.45423889160156;224.459869453;0.027376890182495117;0.15540599822998047;36.83289098739624;0.605175545;0.001202151;37.0157348;0.13;187.413952217;90;9549;800;90;9549;800;90;9549;800;224.564735526;911.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_fUEOve
../instances/HH;none;true;expected;false;false;1.5478379726409912;1.562385968;NaN;NaN;NaN;NaN;0.000835583;NaN;0.08;1.507490603;96;4532;663;96;4532;663;96;4532;663;1.65945722;11586.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_fXzefg
../instances/okp4;none;true;expected;false;false;8.88336181640625;8.949408195;NaN;NaN;NaN;NaN;0.014463344;NaN;8.18;8.463081005;673;133112;5930;673;133112;5930;673;133112;5930;9.051553159;32893.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_fcj3tc
../instances/CHL1s;none;true;guaranteed;false;false;13.350295066833496;13.407235953;NaN;NaN;NaN;0.769190658;0.011675566;NaN;8.57;12.263351458;5669;100653;5216;5669;100653;5216;5669;100653;5216;13.507585237;13099.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_fhvr4d
../instances/okp2;furini;true;guaranteed;true;false;4322.519912004471;4322.615783129;0.3416938781738281;14.249537229537964;1452.1477057933807;0.341447215;0.014959844;1466.739132528;7.89;2855.71045569;146;110276;5458;146;107747;5458;-1;-1;-1;4322.79853226;22502.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_fyCgEd
../instances/gcut8;furini;true;guaranteed;true;false;1.6502420902252197;1.661576646;0.07374286651611328;0.49622416496276855;1.0272648334503174;0.456261288;0.017622955;1.59730295;0.0;0.029847094;19678;12691;2249;19678;1969;2249;-1;-1;-1;1.765376304;245758.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_geF3ef
../instances/Hchl4s;furini;true;guaranteed;true;false;2049.7233698368073;2049.76098812;0.22676706314086914;9.259219884872437;390.20938205718994;0.861013141;0.011161215;399.695538614;8.18;1649.964861946;809;72091;4311;809;68941;4311;-1;-1;-1;2049.875741494;12006.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_ghjhpd
../instances/gcut5;none;true;expected;false;false;0.03065800666809082;0.031372554;NaN;NaN;NaN;NaN;0.000326074;NaN;0.01;0.027669233;180;214;112;180;214;112;180;214;112;0.125376204;195582.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_gvQNef
../instances/3s;none;true;expected;false;false;0.04247903823852539;0.044209244;NaN;NaN;NaN;NaN;0.000422544;NaN;0.03;0.033999041;666;1789;446;666;1789;446;666;1789;446;0.138794114;2721.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_h0Cv6c
../instances/CHL2;furini;true;guaranteed;false;false;0.8335111141204834;0.83508428;0.011709213256835938;0.10240888595581055;0.6084089279174805;0.265106178;0.001001424;0.722569139;0.04;0.085037172;633;3768;678;633;2111;678;475;1384;477;0.936777531;2326.0;false;false;BUILT_MODEL;./experiments_outputs/2020-08-03T14:56:36/jl_h3zwJd
