instance_name;round2disc;faithful;threads;seed;build_and_solve_time;total_instance_time;enumeration_time;rnr_solved_by_simplex;rnr_solved_by_primal;rnr_solved_by_dual;final_root_relaxation_time;final_root_relaxation_value;final_solving_time;qt_pevars_after_preprocess;qt_cmvars_after_preprocess;qt_plates_after_preprocess;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;run_total_time;solution_profit;solution_value;run_ended_by_exception;had_timeout;build_stop_reason;datafile
../instances/A4;true;true;1;1;68.64409708976746;68.726348081;0.010120497;false;false;false;12.08;3.99939099;68.20072678;20;160361;4084;20;160361;4084;68.82845354;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_QFLCji
../instances/OF1;true;true;12;1;10800.078747034073;NaN;0.001989943;false;false;false;0.44;2.88069227;10799.987084339;10;30434;1400;10;30434;1400;10800.936321121;-1;4;true;true;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_QR8cXh
../instances/CW1;true;true;12;1;22.238574981689453;22.410289805;0.02323997;false;false;false;14.36;8.66103134;21.181422673;25;315389;6332;25;315389;6332;22.520192979;-1;9;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_Qjl24i
../instances/Hchl2;true;true;12;1;945.8855171203613;946.298695002;0.061263973;false;false;false;98.52;5.15471669;943.488351013;35;736957;11048;35;736957;11048;946.451246013;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_SuuhJk
../instances/W;true;true;1;1;0.9332871437072754;0.953462947;0.002086168;false;false;false;0.56;22.5;0.847936242;20;29966;1335;20;29966;1335;1.055460999;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_SzYrdh
../instances/CHL5;true;true;12;1;0.12335515022277832;0.125788878;0.000407599;true;true;false;0.01;2.654;0.096726401;10;2364;296;10;2364;296;0.224486509;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_WPTePj
../instances/Hchl8s;true;true;1;1;0.7408390045166016;0.748945948;0.001074225;false;false;false;0.28;0.996241297;0.686675193;10;13015;847;10;13015;847;0.851201404;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_Wv5Z7h
../instances/2;true;true;12;1;2.1796951293945312;2.203225001;0.002449075;false;false;false;0.58;1.56512346;2.076954645;10;42951;1608;10;42951;1608;2.30399039;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_XH4YJk
../instances/CHL2;true;true;1;1;1.5895600318908691;1.612058896;0.002668882;false;false;false;1.27;2.17572944;1.473235046;10;43859;1760;10;43859;1760;1.714522026;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_Xyh5Bj
../instances/A1;true;true;12;1;1.4572501182556152;1.488208635;0.099607972;true;true;false;0.14;22.5;1.184754908;20;36439;1535;20;36439;1535;2.069948888;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_ZXMnVi
../instances/A5;true;true;1;1;124.90326595306396;125.131500772;0.025536481;false;false;false;85.14;3.72311766;123.52826677;20;429618;7469;20;429618;7469;125.237858285;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_ZlkdXg
../instances/3;true;true;12;1;1.0692050457000732;1.089527646;0.002298751;true;true;false;0.15;22.5;0.976142939;20;30098;1335;20;30098;1335;1.189288529;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_a8amIj
../instances/STS4;true;true;1;1;31.590471029281616;31.756491171;0.017623174;false;false;false;21.22;4.48349763;30.527710746;20;306966;5909;20;306966;5909;31.863736226;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_bNowVh
../instances/2;true;true;1;1;1.9660608768463135;1.988485701;0.00239391;false;false;false;0.91;1.56512346;1.845235467;10;42951;1608;10;42951;1608;2.089425795;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_fiz2Hi
../instances/CW2;true;true;1;1;82.65402889251709;82.982307753;0.057869797;false;false;false;67.22;11.3711256;80.800190865;35;626324;9660;35;626324;9660;83.099018395;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_fprRmg
../instances/OF2;true;true;1;1;3.2489969730377197;3.263329286;0.0017587;false;false;false;0.53;3.44117647;3.17171969;10;25786;1241;10;25786;1241;3.362705837;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_hYg8qk
../instances/Hchl3s;true;true;1;1;139.5285210609436;139.764015434;0.028547992;false;false;false;125.12;2.62317339;138.067762621;10;467408;7836;10;467408;7836;139.876492008;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_hg4csh
../instances/A3;true;true;1;1;242.69371891021729;242.756302274;0.006242356;false;false;false;6.25;6.90910944;242.398874791;20;107401;3087;20;107401;3087;242.85640391;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_j8IGhi
../instances/Hchl9;true;true;1;1;10.989341974258423;11.051511712;0.007955048;false;false;false;8.56;9.26671254;10.657257644;35;117671;3518;35;117671;3518;11.150367287;-1;10;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_jl2HGj
../instances/CHL5;true;true;1;1;0.0611269474029541;0.063401058;0.000383785;false;false;false;0.02;2.654;0.033589626;10;2364;296;10;2364;296;0.158182493;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_kIIsCk
../instances/CHL7;true;true;1;1;365.66101598739624;366.04962154;0.053491914;false;false;false;318.41;5.070829;363.431884455;35;742830;11075;35;742830;11075;366.172606867;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_kkqJXg
../instances/Hchl7s;true;true;12;1;10800.88882303238;NaN;0.379730769;false;false;false;3431.38;6.32275558;10785.097017476;40;5023065;37748;40;5023065;37748;10803.964595512;-1;24;true;true;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_l5vIrk
../instances/W;true;true;12;1;0.8348989486694336;0.854870907;0.002063311;true;true;false;0.12;22.5;0.752282595;20;29966;1335;20;29966;1335;0.957209795;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_n4CU3f
../instances/OF2;true;true;12;1;0.821112871170044;0.835543638;0.001744185;false;false;false;0.37;3.44117649;0.747065392;10;25786;1241;10;25786;1241;0.935387747;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_na2b7j
../instances/CHL6;true;true;12;1;686.8462281227112;687.254422184;0.057001764;false;false;false;79.59;4.79441787;684.626595803;30;744553;11161;30;744553;11161;687.397213254;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_oA8DLh
../instances/HH;true;true;12;1;2.3257229328155518;2.358995191;0.003401722;false;false;false;1.74;1.12807883;2.171789257;5;61379;1882;5;61379;1882;2.463037858;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_pEERkk
../instances/A5;true;true;12;1;50.848222970962524;51.090631045;0.026140742;false;false;false;28.78;3.72311764;49.479333002;20;429618;7469;20;429618;7469;51.207243767;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_syK0Yj
../instances/CW3;true;true;12;1;715.7813811302185;716.897350537;0.192101197;false;false;false;384.21;14.7407892;709.657611;40;2068324;21061;40;2068324;21061;717.119940906;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_tHHN6g
../instances/CHL6;true;true;1;1;396.17723202705383;396.564344579;0.055530574;false;false;false;277.94;4.79441787;393.926742265;30;744553;11161;30;744553;11161;396.683303478;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_uhdtdj
../instances/CU1;true;true;1;1;15.213316917419434;15.413578157;0.014993309;false;false;false;11.16;11.034062;14.480073299;25;228664;5039;25;228664;5039;15.515735295;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_uitBgh
../instances/STS2;true;true;12;1;4.668164014816284;4.736653453;0.00766143;false;false;false;2.82;11.0991243;4.383672945;30;104695;3204;30;104695;3204;4.83861577;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_xMfI2j
../instances/A2;true;true;12;1;1.3714330196380615;1.40463544;0.003582485;false;true;false;0.76;11.1428571;1.248424233;20;43520;1817;20;43520;1817;1.508827954;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_xW53Ak
../instances/Hchl7s;true;true;1;1;10801.210546016693;NaN;0.335818975;false;false;false;NaN;NaN;10785.591570424;40;5023065;37748;40;5023065;37748;10804.242083231;-1;31;true;true;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_xzx1xg
../instances/A3;true;true;12;1;35.17770791053772;35.244356868;0.006386248;false;false;false;3.33;6.90910944;34.878508291;20;107401;3087;20;107401;3087;35.349465877;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_yW0l4f
../instances/A2;true;true;1;1;1.6255879402160645;1.650229873;0.003204972;false;false;false;1.05;11.1428571;1.505921682;20;43520;1817;20;43520;1817;1.748802568;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_zlMIqk
../instances/Hchl9;true;true;12;1;5.416412115097046;5.483172742;0.008172525;false;false;false;3.38;9.26671258;5.079405911;35;117671;3518;35;117671;3518;5.585561856;-1;10;false;false;BUILT_MODEL;./experiments_outputs/2020-11-16T19:01:25/jl_zxvMIi
../instances/A4;true;false;12;1;0.7630620002746582;0.781813801;0.003141032;false;false;false;0.48;3.99687294;0.659268817;1723;29762;2402;1723;29762;2402;0.884957969;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_1DvXW4
../instances/CHL1;true;false;12;1;169.98342418670654;170.0610992;0.012844833;false;false;false;4.48;4.98414426;169.651098275;5669;100653;5216;5669;100653;5216;170.168380822;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_2Z0MY3
../instances/2;true;false;1;1;1.324342966079712;1.329114914;0.000607477;false;false;false;0.11;1.56512346;1.30633483;325;6195;741;325;6195;741;1.428615592;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_3bNH44
../instances/CHL5;true;false;1;1;0.0761411190032959;0.078153058;0.000216616;false;false;false;0.02;2.654;0.070734701;59;1469;276;59;1469;276;0.174477838;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_3n2jm1
../instances/A1;true;false;12;1;0.1279439926147461;0.165897915;0.000621472;true;true;false;0.01;22.5;0.029826689;1120;2614;598;1120;2614;598;0.754443775;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_3rgwS4
../instances/CU1;true;false;12;1;0.20759105682373047;0.216438957;0.001716357;false;false;false;0.11;11.034062;0.167246069;3563;5118;1014;3563;5118;1014;0.318984086;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_3xTMj2
../instances/CW3;true;false;12;1;21.975045919418335;22.006588139;0.016729047;false;false;false;0.79;14.7407892;21.837908093;25331;24457;3406;25331;24457;3406;22.12803321;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_4DXCL2
../instances/CW2;true;false;12;1;0.7019150257110596;0.716814175;0.008131095;false;false;false;0.28;11.3711256;0.622161438;10760;10994;1844;10760;10994;1844;0.817893111;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_4y2Jz1
../instances/Hchl4s;true;false;1;1;140.60561180114746;140.645086179;0.006300037;false;false;false;10.33;1.70345426;140.387322885;809;72091;4311;809;72091;4311;140.756580703;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_75sKG2
../instances/CHL7;true;false;1;1;74.76623606681824;74.853594939;0.020060568;false;false;false;50.62;5.07077372;74.327506941;9813;135915;6507;9813;135915;6507;74.959756799;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_76lb32
../instances/A2;true;false;1;1;0.09358096122741699;0.098565129;0.000648518;false;false;false;0.06;11.1428571;0.080712701;1679;3073;648;1679;3073;648;0.195806612;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_7fogh2
../instances/HH;true;false;1;1;0.14271187782287598;0.14657962;0.000458576;false;false;false;0.11;1.12807883;0.129066378;96;4532;663;96;4532;663;0.2457158;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_BucRE4
../instances/CU1;true;false;1;1;0.3502330780029297;0.358582005;0.001703704;false;false;false;0.13;11.034062;0.309349682;3563;5118;1014;3563;5118;1014;0.459376231;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_D8IDW1
../instances/A5;true;false;1;1;70.79137301445007;70.817671895;0.005787284;false;false;false;3.48;3.72311764;70.642343548;2054;47529;3469;2054;47529;3469;70.919318076;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_E8TNW3
../instances/OF2;true;false;1;1;0.07010221481323242;0.072849931;0.000347626;false;false;false;0.02;3.4411765;0.042915251;193;1996;415;193;1996;415;0.171708002;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_GELTH1
../instances/Hchl9;true;false;1;1;25.73535919189453;25.757703525;0.003189274;false;false;false;2.28;9.26671255;25.624402411;4171;32727;2378;4171;32727;2378;25.861080725;-1;10;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_Jg50r2
../instances/CW1;true;false;1;1;37.18001198768616;37.193817023;0.005104731;false;false;false;0.84;8.66103135;37.101840295;6247;14736;2090;6247;14736;2090;37.29461343;-1;9;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_KhHy91
../instances/Hchl7s;true;false;1;1;10800.070775985718;NaN;0.087379442;false;false;false;1155.1;6.32275558;10798.165645233;38217;546737;18970;38217;546737;18970;10800.531543239;-1;50;true;true;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_LbKxx5
../instances/A4;true;false;1;1;1.405026912689209;1.422522969;0.002987587;false;false;false;1.14;3.99687296;1.307688878;1723;29762;2402;1723;29762;2402;1.521869492;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_NxcqA2
../instances/CHL2;true;false;12;1;0.07827401161193848;0.105467181;0.000579349;true;true;false;0.02;2.175729;0.044700416;633;3768;678;633;3768;678;0.206802102;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_Oxvla2
../instances/STS4;true;false;1;1;5.906615972518921;5.938467792;0.004303956;false;false;false;4.69;4.48349763;5.774863141;2946;40897;3048;2946;40897;3048;6.041224881;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_PCwZh2
../instances/CHL7;true;false;12;1;43.376307010650635;43.465187382;0.021707263;false;false;false;11.17;5.0707737;42.935019414;9813;135915;6507;9813;135915;6507;43.573072784;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_QZExD4
../instances/CHL1;true;false;1;1;177.8264980316162;177.882618623;0.011704338;false;false;false;12.98;4.98414425;177.515140967;5669;100653;5216;5669;100653;5216;177.985069015;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_RFwH31
../instances/Hchl4s;true;false;12;1;54.07998204231262;54.121094366;0.006384991;false;false;false;2.82;1.70345426;53.858126751;809;72091;4311;809;72091;4311;54.236285551;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_RMs7X3
../instances/CHL6;true;false;1;1;10800.013859033585;NaN;0.017514132;false;false;false;26.12;4.79441789;10799.591401386;6948;144498;6625;6948;144498;6625;10800.218793673;-1;6;true;true;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_S7INF3
../instances/Hchl8s;true;false;1;1;0.6368370056152344;0.643025212;0.000655258;false;false;false;0.23;0.996241295;0.592084018;90;9549;800;90;9549;800;0.746062573;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_SKXXJ3
../instances/CHL2;true;false;1;1;0.10188889503479004;0.105128888;0.000548633;false;false;false;0.06;2.17572944;0.071163513;633;3768;678;633;3768;678;0.20260497;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_TSsF63
../instances/CHL6;true;false;12;1;10800.066553115845;NaN;0.018548546;false;false;false;8.91;4.79441787;10799.620829371;6948;144498;6625;6948;144498;6625;10801.120044868;-1;6;true;true;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_VVh600
../instances/OF2;true;false;12;1;0.07057714462280273;0.07880376;0.000413496;true;true;false;0.02;3.441176;0.043221835;193;1996;415;193;1996;415;0.178196683;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_VWSYl4
../instances/A2;true;false;12;1;0.07522201538085938;0.080461869;0.000687092;true;true;false;0.02;11.14286;0.060475374;1679;3073;648;1679;3073;648;0.182624514;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_WEcnc3
../instances/Hchl9;true;false;12;1;21.61763095855713;21.641422485;0.003246894;false;false;false;0.9;9.26671254;21.506384945;4171;32727;2378;4171;32727;2378;21.753481513;-1;10;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_Xy6Db3
../instances/Hchl2;true;false;12;1;312.8693540096283;312.963088486;0.023501258;false;false;true;11.72;5.15471666;312.433236158;9796;133741;6478;9796;133741;6478;313.069763007;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_Y3gh90
../instances/CW1;true;false;12;1;7.2311928272247314;7.245509578;0.005269478;false;false;false;0.38;8.66103134;7.153775661;6247;14736;2090;6247;14736;2090;7.346530122;-1;9;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_ZzXRM3
../instances/Hchl6s;true;false;12;1;160.71393203735352;160.822364331;0.044319322;false;true;false;15.22;4.21906949;160.153832244;11546;166964;9762;11546;166964;9762;160.930750833;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_bGC213
../instances/A3;true;false;12;1;7.956599950790405;7.970773734;0.001447035;false;false;false;0.26;6.90910944;7.921566389;3067;10854;1398;3067;10854;1398;8.073939586;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_bwjzi4
../instances/STS4;true;false;12;1;2.745682954788208;2.778544355;0.00446334;false;false;false;1.35;4.48349765;2.615257319;2946;40897;3048;2946;40897;3048;2.881538435;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_e2Ttf3
../instances/CU2;true;false;12;1;1.8695311546325684;1.906344765;0.009222472;false;false;false;0.35;13.50742;1.803000733;11287;12178;2065;11287;12178;2065;2.008186587;-1;14;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_ebT8I1
../instances/STS2;true;false;12;1;2.8049240112304688;2.854964437;0.002729242;false;false;false;0.62;11.0959284;2.732749297;3809;24132;2047;3809;24132;2047;2.956790784;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_gfNF64
../instances/3;true;false;12;1;0.042001962661743164;0.047048514;0.00045745;true;true;false;0.01;22.5;0.034139843;666;1789;446;666;1789;446;0.145989592;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_hpCO83
../instances/A1;true;false;1;1;0.08213400840759277;0.0879885;0.000647186;false;false;false;0.03;22.5;0.052513001;1120;2614;598;1120;2614;598;0.185148746;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_idvt43
../instances/CW3;true;false;1;1;697.7286660671234;697.758652144;0.016464139;false;false;false;1.93;14.7407892;697.592979693;25331;24457;3406;25331;24457;3406;697.863266911;-1;15;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_iwhYd5
../instances/Hchl3s;true;false;1;1;14.502295017242432;14.542378795;0.006371534;false;false;false;11.01;2.6231734;14.281582654;809;72071;4309;809;72071;4309;14.653628555;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_jCkzW1
../instances/OF1;true;false;12;1;20.000905990600586;20.004633078;0.000519841;false;true;false;0.06;2.87724138;19.989698982;250;3480;667;250;3480;667;20.108641667;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_lBAm04
../instances/OF1;true;false;1;1;210.6196219921112;210.622951439;0.000526234;false;false;false;0.06;2.87724138;210.608350021;250;3480;667;250;3480;667;210.722659716;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_lCXU43
../instances/CHL5;true;false;12;1;0.05870199203491211;0.060771625;0.000219204;true;false;true;0.03;2.654;0.053064982;59;1469;276;59;1469;276;0.160582716;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_mF0fG3
../instances/Hchl3s;true;false;12;1;5.020628929138184;5.063324337;0.00646315;false;false;false;2.97;2.62317339;4.799632261;809;72071;4309;809;72071;4309;5.175550114;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_mNDPg4
../instances/W;true;false;1;1;0.06932806968688965;0.074209799;0.000409774;false;false;false;0.03;22.5;0.042703509;666;1789;446;666;1789;446;0.173013553;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_mjIAh5
../instances/STS2;true;false;1;1;1.6964328289031982;1.714149016;0.002715417;false;false;false;1.28;11.0959284;1.622852635;3809;24132;2047;3809;24132;2047;1.815750296;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_qupxt5
../instances/3;true;false;1;1;0.06102299690246582;0.065721881;0.000452003;false;false;false;0.03;22.5;0.032766457;666;1789;446;666;1789;446;0.164692611;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_rb3tj1
../instances/Hchl7s;true;false;12;1;10800.08542919159;NaN;0.08755281;false;false;true;230.02;6.32275558;10798.18422891;38217;546737;18970;38217;546737;18970;10800.5458949;-1;8;true;true;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_sbyLi3
../instances/A5;true;false;12;1;51.73159718513489;51.760124001;0.006117015;false;false;false;1.22;3.72311764;51.595805314;2054;47529;3469;2054;47529;3469;51.877945574;-1;4;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_uLAxn4
../instances/Hchl2;true;false;1;1;86.28979802131653;86.36804039;0.023148507;false;false;false;51.59;5.15471667;85.85483431;9796;133741;6478;9796;133741;6478;86.474014465;-1;6;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_w41LY3
../instances/CW2;true;false;1;1;0.7487308979034424;0.762993894;0.007965371;false;false;false;0.55;11.3711256;0.668148961;10760;10994;1844;10760;10994;1844;0.864115746;-1;12;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_w7b2I2
../instances/A3;true;false;1;1;11.22101092338562;11.230061813;0.001419201;false;false;false;0.47;6.90910945;11.187604633;3067;10854;1398;3067;10854;1398;11.328030259;-1;7;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_wgJbv2
../instances/Hchl8s;true;false;12;1;0.5734670162200928;0.580416192;0.00064943;false;false;false;0.17;0.996241293;0.530952328;90;9549;800;90;9549;800;0.684047195;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_xXMZ14
../instances/CU2;true;false;1;1;0.9777460098266602;0.993847563;0.009078048;false;false;false;0.62;13.50742;0.912147629;11287;12178;2065;11287;12178;2065;1.095166454;-1;14;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_xZCNV4
../instances/2;true;false;12;1;0.1690070629119873;0.173871954;0.000607298;false;false;false;0.09;1.56512346;0.151312553;325;6195;741;325;6195;741;0.273642276;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_xzp6B4
../instances/HH;true;false;12;1;0.11964297294616699;0.123780239;0.000461759;false;false;false;0.09;1.12807882;0.106488433;96;4532;663;96;4532;663;0.223443154;-1;2;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_z2IGs2
../instances/W;true;false;12;1;0.05951714515686035;0.064813668;0.000409278;true;true;false;0.01;22.5;0.035517755;666;1789;446;666;1789;446;0.163931897;-1;23;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_zEF7L4
../instances/Hchl6s;true;false;1;1;682.5432789325714;682.646382643;0.043080356;false;false;false;53.54;4.2190695;681.986760568;11546;166964;9762;11546;166964;9762;682.754013414;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T03:16:22/jl_zzdfk1
../instances/gcut10;true;false;12;1;0.015547990798950195;0.017319179;0.000990881;true;false;true;0.0;7.071429;0.01062438;704;322;201;704;322;201;0.116226265;-1;8;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_07R6g2
../instances/gcut1;true;false;12;1;0.08987212181091309;0.090775155;0.000120938;false;false;false;0.0;4.0;0.002250469;79;75;49;79;75;49;0.190565921;-1;5;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_3suGi3
../instances/gcut5;true;false;1;1;0.011313199996948242;0.01213967;0.000297502;false;false;false;0.0;3.0;0.008192878;180;214;112;180;214;112;0.110742478;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_9HqV14
../instances/gcut12;true;false;1;1;0.3884708881378174;0.402359779;0.01934235;false;false;false;0.25;15.5;0.327711137;15301;7280;1647;15301;7280;1647;0.50291412;-1;16;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_AOI2T1
../instances/gcut10;true;false;1;1;0.015351057052612305;0.017078405;0.000980231;false;false;false;0.01;7.07142857;0.010398051;704;322;201;704;322;201;0.115765141;-1;8;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_ARyj50
../instances/gcut5;true;false;12;1;0.010284900665283203;0.01121737;0.0002915;false;false;false;0.0;3.0;0.007655896;180;214;112;180;214;112;0.110653016;-1;3;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_FCBA91
../instances/gcut11;true;false;1;1;0.1277918815612793;0.132673765;0.00487213;false;false;false;0.05;8.25000003;0.10850275;3590;2834;751;3590;2834;751;0.232245202;-1;9;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_KK6X60
../instances/gcut3;true;false;12;1;0.1392531394958496;0.145556017;0.003564702;true;true;false;0.04;7.5;0.117406378;5345;3415;973;5345;3415;973;0.246935925;-1;8;false;false;BUILT_MODEL;./experiments_outputs/2020-11-17T16:09:01/jl_LpXxn2
